"source","target","id","developer_comments"
"XMESS_0000","斉藤はちくわ以外にも飼ってみたい
動物はいないのか？","XMESS_0000","志摩リン（収録除外）"
"XMESS_0001","今のところ考えてないなあ。","XMESS_0001","斉藤恵那"
"XMESS_0002","そう言うリンは、
興味のある動物っているの？","XMESS_0002","斉藤恵那"
"SCR_L_YC_CV1_024_1_1","「今はちくわかな」","SCR_L_YC_CV1_024_1_1",""
"SCR_L_YC_CV1_024_1_2","「アルパカって飼えるらしいぞ」","SCR_L_YC_CV1_024_1_2",""
"SCR_L_YC_CV1_024_1_3","「前はちくわだったけど」","SCR_L_YC_CV1_024_1_3",""
"XMESS_0003","今はちくわかな。","XMESS_0003","志摩リン（収録除外）"
"XMESS_0004","ちくわって、
すりつぶした魚肉を竹の串に
塗りつけて焼いた――","XMESS_0004","斉藤恵那"
"XMESS_0005","まあ、それもちくわだな。","XMESS_0005","志摩リン（収録除外）"
"XMESS_0006","あはは、ありがとう。
ちくわにも伝えとくよ。","XMESS_0006","斉藤恵那"
"XMESS_0007","アルパカって飼えるらしいぞ。
飼ってみないか？","XMESS_0007","志摩リン（収録除外）"
"XMESS_0008","アルパカか～、
つばが臭いんだよね。
ちくわが嫌がっちゃうかな。","XMESS_0008","斉藤恵那"
"XMESS_0009","そりゃそうだ。","XMESS_0009","志摩リン（収録除外）"
"XMESS_0010","前はちくわだったけど……
もう飽きたかな？","XMESS_0010","志摩リン（収録除外）"
"XMESS_0011","ふ～ん、そんな事言っちゃうんだぁ？
もうちくわと遊べなくなってもいいのかなぁ？","XMESS_0011","斉藤恵那"
"XMESS_0012","ごめんなさい。
さっきのは冗談でした。","XMESS_0012","志摩リン（収録除外）"
