"source","target","id","developer_comments"
"XMESS_0000","早安。","XMESS_0000","机翻辅助：

早安。

早上好。"
"XMESS_0001","早安～","XMESS_0001","机翻辅助：

早安～

早上好。"
"XMESS_0002","终于就是明天了呢，
高孤独高原。","XMESS_0002","机翻辅助：

终于就是明天了呢，
高孤独高原。

终于到明天了，
高波奇高原。

终于是明天了，
高原高原。"
"XMESS_0003","是啊。
话说回来——","XMESS_0003","机翻辅助：

是啊。
话说回来——"
"XMESS_0004","……？？","XMESS_0004","机翻辅助：

……？？

？

‥‥‥‥？"
"XMESS_0005","高脱单高原啊，
你知道为什么会被称为“高脱单”
吗？","XMESS_0005","机翻辅助：

高脱单高原啊，
你知道为什么会被称为“高脱单”
吗？

高丘地高原，
你知道为什么叫它“高丘地”
吗？

你知道高波奇高原为什么被称为“高波奇”
吗？"
"XMESS_0006","咦？我不知道。","XMESS_0006","机翻辅助：

咦？我不知道。

啊，不知道。"
"XMESS_0007","小凛知道那里吗？
那告诉我嘛～","XMESS_0007","机翻辅助：

小凛知道那里吗？
那告诉我嘛～

凛，你知道吗？
那就告诉我吧。

你知道凛吗？
那就告诉我吧。"
"XMESS_0008","因为有个叫大太法师的巨人坐在这里……
","XMESS_0008","机翻辅助：

因为有个叫大太法师的巨人坐在这里……


因为那里坐着一个叫大垂波奇的巨人……


据说是因为孤零零的巨人坐了下来……"
"XMESS_0009","嗯嗯。","XMESS_0009","机翻辅助：

嗯嗯。"
"XMESS_0010","虽然由来众说纷纭，
　有人说是因为位在高处的洼地……","XMESS_0010","机翻辅助：

虽然由来众说纷纭，
　有人说是因为位在高处的洼地……

“高处的洼地”
　的由来众说纷纭……

有很多种说法是“高处的洼地”
　的由来……"
"XMESS_0011","高孤独这个名称，似乎是由制作那张地图的测量师取的。

","XMESS_0011","机翻辅助：

高孤独这个名称，似乎是由制作那张地图的测量师取的。



原本高波奇这个名字好像是制作那里地图的测量员起的。



据说高地这个名字是制作地图的测量员取的。"
"XMESS_0012","哦，虽然我不是很懂，不过测量师好厉害啊。
","XMESS_0012","机翻辅助：

哦，虽然我不是很懂，不过测量师好厉害啊。


啊，虽然不太清楚，但是测量员好厉害啊。


啊，我也不太清楚，测量员真厉害。"
"XMESS_0013","对吧？","XMESS_0013","机翻辅助：

对吧？"
