"source","target","id","developer_comments"
"XMESS_0000","我稍微查了一下，好像也有露营区会在圣诞节点灯。

","XMESS_0000","机翻辅助：

我稍微查了一下，好像也有露营区会在圣诞节点灯。



稍微查了一下，好像也有在圣诞节放彩灯的露营地。



稍微调查了一下，好像也有圣诞节灯饰的露营地。"
"XMESS_0001","哦哦，好厉害！
我们去的地方没有吗？","XMESS_0001","机翻辅助：

哦哦，好厉害！
我们去的地方没有吗？

哇，好厉害啊！
我们去的地方没有做吗？

哦，好厉害啊！
我们没有要去的地方吗？"
"XMESS_0002","很遗憾，他们并没有这么做。
似乎是各自负责的感觉。","XMESS_0002","机翻辅助：

很遗憾，他们并没有这么做。
似乎是各自负责的感觉。

很遗憾没有做。
好像是各自委托的感觉。

很遗憾没做。
好像是各自委托的感觉。"
"SCR_L_YC_CV5_B02_1_1","“明年我们也要参加。”","SCR_L_YC_CV5_B02_1_1","机翻辅助：

“明年我们也要参加。”

“明年我们也是。”

“明年我们也一起。”"
"SCR_L_YC_CV5_B02_1_2","“不能只是看看吗？”","SCR_L_YC_CV5_B02_1_2","机翻辅助：

“不能只是看看吗？”

“光看不行吗？”"
"SCR_L_YC_CV5_B02_1_3","“感觉很花钱呢。”","SCR_L_YC_CV5_B02_1_3","机翻辅助：

“感觉很花钱呢。”

“好像要花钱啊。”

“好像要花很多钱。”"
"XMESS_0003","明年我们也努力装饰看看吧？
","XMESS_0003","机翻辅助：

明年我们也努力装饰看看吧？


明年我们也要努力装饰一下吗？"
"XMESS_0004","哦哦，手工灯饰啊。
感觉很有成就感！","XMESS_0004","机翻辅助：

哦哦，手工灯饰啊。
感觉很有成就感！

哦，是手工制作的日美吗。
看来做起来很有意义啊！

哦，亲手做的衣服啊。
看起来很有做的价值啊！"
"XMESS_0005","不能只是看看吗？
只是靠近一点而已。","XMESS_0005","机翻辅助：

不能只是看看吗？
只是靠近一点而已。

光看不行吗？
到附近去。

只是看不行吗？
去附近吧。"
"XMESS_0006","这可难说。
既然都来了，干脆住一晚吧。","XMESS_0006","机翻辅助：

这可难说。
既然都来了，干脆住一晚吧。

怎么样呢。
反正就住吧。

怎么样呢？
既然这样，那就住下吧。"
"XMESS_0007","自己动手做感觉很花钱呢……
","XMESS_0007","机翻辅助：

自己动手做感觉很花钱呢……


自己做的话好像要花钱啊……


自己做好像要花很多钱呢……"
"XMESS_0008","就算没钱，我们还是可以享受属于我们的圣诞露营。

","XMESS_0008","机翻辅助：

就算没钱，我们还是可以享受属于我们的圣诞露营。



即使没有钱，也要享受我们的圣诞露营。



就算没钱，我们也可以去参加圣诞夏令营。"
