"source","target","id","developer_comments"
"XMESS_0000","从山顶眺望的这片夜景，
真的好美呢。","XMESS_0000","机翻辅助：

从山顶眺望的这片夜景，
真的好美呢。

从山顶眺望的这个夜景，
真的很厉害啊。

从山顶眺望的夜景，
真的很厉害呢。"
"XMESS_0001","让人想一直欣赏下去。","XMESS_0001","机翻辅助：

让人想一直欣赏下去。

我想一直眺望着。

真想一直看着呢。"
"XMESS_0002","只要不这么冷的话……","XMESS_0002","机翻辅助：

只要不这么冷的话……

只要不这么冷……"
"XMESS_0003","啊哈哈哈，说得也是。","XMESS_0003","机翻辅助：

啊哈哈哈，说得也是。

哈哈，是啊。

哈哈哈，是吧。"
"XMESS_0004","一直待在这里，
感觉会冷到冻僵。","XMESS_0004","机翻辅助：

一直待在这里，
感觉会冷到冻僵。

一直待着的话，
冷得快要冻僵了。

一动不动的话，
冷得快要冻僵了。"
"XMESS_0005","差不多到极限了。","XMESS_0005","机翻辅助：

差不多到极限了。

差不多到了极限了。

差不多到极限了吧。"
"XMESS_0006","抚子、齐藤。
回帐篷去吧。","XMESS_0006","机翻辅助：

抚子、齐藤。
回帐篷去吧。

抚子、齐藤。
我们回帐篷吧。

抚子，齐藤，我们回帐篷吧。"
"XMESS_0007","……","XMESS_0007","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0008","齐藤同学？","XMESS_0008","机翻辅助：

齐藤同学？"
"XMESS_0009","呼……","XMESS_0009","机翻辅助：

呼……

嗯……

呜……"
"XMESS_0010","快起来，齐藤！","XMESS_0010","机翻辅助：

快起来，齐藤！

起床了，齐藤！

起来，齐藤！"
"XMESS_0011","快点起床，齐藤同学！","XMESS_0011","机翻辅助：

快点起床，齐藤同学！

起床了，齐藤！

起来，齐藤！"
"XMESS_0012","嗯…………","XMESS_0012","机翻辅助：

嗯…………

恩…………"
"XMESS_0013","咦，我睡着了……？","XMESS_0013","机翻辅助：

咦，我睡着了……？"
"XMESS_0014","可能是长途跋涉太累了吧。
在寒冷的气温中睡着很危险，所以要确实保暖，早点睡哦。
","XMESS_0014","机翻辅助：

可能是长途跋涉太累了吧。
在寒冷的气温中睡着很危险，所以要确实保暖，早点睡哦。


长途移动可能累了吧。
冷着睡的话很危险，好好暖和，早点睡吧。


可能是长途移动累了吧。
冷着睡的话很危险，所以要注意保暖，早点睡哦。"
"XMESS_0015","嗯，我会的。","XMESS_0015","机翻辅助：

嗯，我会的。"
"XMESS_0016","小凛，齐藤同学呢？","XMESS_0016","机翻辅助：

小凛，齐藤同学呢？

凛，齐藤同学呢？"
"XMESS_0017","啊啊，已经睡着了。
果然很累吧。","XMESS_0017","机翻辅助：

啊啊，已经睡着了。
果然很累吧。

啊，已经睡了。
果然还是累了吧。

啊，已经睡了。
果然是累了吧。"
"XMESS_0018","我们也差不多该睡了。","XMESS_0018","机翻辅助：

我们也差不多该睡了。

我们也差不多该睡觉了。

我们也该睡觉了。"
"XMESS_0019","说不定我们也在不知不觉间累积了不少疲劳。

","XMESS_0019","机翻辅助：

说不定我们也在不知不觉间累积了不少疲劳。



我们也可能在不经意间积攒了疲劳。



也许我们也在不知不觉中积累了疲劳。"
"XMESS_0020","那就晚安咯。","XMESS_0020","机翻辅助：

那就晚安咯。

那么，晚安。"
"XMESS_0021","欸，小凛。","XMESS_0021","机翻辅助：

欸，小凛。

喂，凛酱。

喂，凛。"
"XMESS_0022","什么问题？","XMESS_0022","机翻辅助：

什么问题？

什么？"
"XMESS_0023","改天再来看这片景色吧。
","XMESS_0023","机翻辅助：

改天再来看这片景色吧。


什么时候再来看这个景色吧。


改天再来看这个景色吧。"
"XMESS_0024","说得也是。
虽然这里很远，但值得一看。","XMESS_0024","机翻辅助：

说得也是。
虽然这里很远，但值得一看。

是啊。
虽然这里很远，但是有那个价值。

是啊。
这里虽然远，但是有价值。"
"XMESS_0025","嗯，那就这么说定了。
改天再来这里吧。","XMESS_0025","机翻辅助：

嗯，那就这么说定了。
改天再来这里吧。

嗯，那就约好了。
什么时候再来这里吧。"
"XMESS_0026","嗯！","XMESS_0026","机翻辅助：

嗯！"
