"source","target","id","developer_comments"
"XMESS_0000","呐，抚子在遇见我们之前，已经见过芝麻凛了吧。
","XMESS_0000","机翻辅助：

呐，抚子在遇见我们之前，已经见过芝麻凛了吧。


喂，抚子在和我们相遇之前，已经和芝麻凛相遇了吧。


喂，抚子在和我们相遇之前，已经和芝麻凛相遇了。"
"XMESS_0001","嗯，
在本栖湖走投无路的时候偶然得到了帮助。","XMESS_0001","机翻辅助：

嗯，
在本栖湖走投无路的时候偶然得到了帮助。

嗯，之前在本栖湖不知所措的时候，她偶然间救了我。"
"XMESS_0002","然后，到了转学后的高中一看，发现那位恩人竟然是同班同学。
","XMESS_0002","机翻辅助：

然后，到了转学后的高中一看，发现那位恩人竟然是同班同学。


然后，到了转校的高中一看，那个恩人竟然是他的同学？


那么，一旦去了转校的高中，那个恩人就是同学吗。"
"MSTD_0022-0","“连野酷露都装了。”","MSTD_0022-0","机翻辅助：

“连野酷露都装了。”

“即使是放进野地里的事”

“把它放进了野库里。”"
"MSTD_0022-1","“真的吓了我一跳。”","MSTD_0022-1","机翻辅助：

“真的吓了我一跳。”

“真的吓了一跳”

“我真的吓了一跳”"
"MSTD_0022-2","“或许是命中注定的相遇。”","MSTD_0022-2","机翻辅助：

“或许是命中注定的相遇。”

“也许是命运的相遇”

“也许是命中注定的相遇”"
"XMESS_0003","虽然和小凛的相遇也很令人印象深刻，
但能加入野酷这件事，
对我来说也非常开心呢。","XMESS_0003","机翻辅助：

虽然和小凛的相遇也很令人印象深刻，
但能加入野酷这件事，
对我来说也非常开心呢。

虽然和凛的相遇给我留下了深刻的印象，
但是能进入野库，
对我来说也是非常高兴的事情。

虽然和凛酱的相遇也给我留下了深刻的印象，但是加入野樱对我来说也是非常开心的事情啊。"
"XMESS_0004","嗯嗯，
对吧对吧。","XMESS_0004","机翻辅助：

嗯嗯，
对吧对吧。

嗯嗯。
是啊，是啊。

嗯嗯。
是吧，是吧。"
"XMESS_0005","我真的吓了一跳。","XMESS_0005","机翻辅助：

我真的吓了一跳。

真的吓了一跳。"
"XMESS_0006","这世界还真小啊。","XMESS_0006","机翻辅助：

这世界还真小啊。

世界真小啊。"
"XMESS_0007","那或许就是命运的邂逅。","XMESS_0007","机翻辅助：

那或许就是命运的邂逅。

那也许是命中注定的相遇。

那也许是命运的相遇。"
"XMESS_0008","那和我们的相遇呢？","XMESS_0008","机翻辅助：

那和我们的相遇呢？

那么，和我们的相遇呢？"
"XMESS_0009","呃……
如果小凛是命中注定的邂逅，
那明明她们就是——","XMESS_0009","机翻辅助：

呃……
如果小凛是命中注定的邂逅，
那明明她们就是——

嗯……
如果凛是命运的相遇的话，
和明明他们——

呃……
如果凛是命中注定的相遇，
那么他和明明他们就是——"
"XMESS_0010","对于在露营区醒来的我来说，
这或许是一场必然的邂逅。","XMESS_0010","机翻辅助：

对于在露营区醒来的我来说，
这或许是一场必然的邂逅。

对于对露营觉醒的我来说，
也许是必然的相遇。

对于在露营中醒来的我来说，
也许是必然的相遇。"
"XMESS_0011","唔～～！
这番话真令人开心！","XMESS_0011","机翻辅助：

唔～～！
这番话真令人开心！

嗯～！
不是说了高兴的话吗！

呜～！
说了这么高兴的话！"
