"source","target","id","developer_comments"
"XMESS_0000","小凛，门铃响了哦。","XMESS_0000","机翻辅助：

小凛，门铃响了哦。

凛，门铃响了。"
"XMESS_0001","已经这么晚了啊。
差不多该关门了……
","XMESS_0001","机翻辅助：

已经这么晚了啊。
差不多该关门了……


已经这个时间了吗？差不多该关门了……



已经那么晚了。
差不多该把这里关了……"
"XMESS_0002","嗯～
我实在舍不得离开这个暖炉的舒适感。","XMESS_0002","机翻辅助：

嗯～
我实在舍不得离开这个暖炉的舒适感。

嗯，
离不开这个火炉的舒适感。

嗯，
我离不开这个暖炉的舒适感。"
"XMESS_0003","……好温暖啊。","XMESS_0003","机翻辅助：

……好温暖啊。

……真是厚颜无耻啊。"
"XMESS_0004","……好温暖呢。","XMESS_0004","机翻辅助：

……好温暖呢。

……好热啊。

……好温暖啊。"
"XMESS_0005","……","XMESS_0005","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0006","呼噜～","XMESS_0006","机翻辅助：

呼噜～

速度。

哇。"
"XMESS_0007","喂，别睡着了。","XMESS_0007","机翻辅助：

喂，别睡着了。

喂，别睡觉。

喂，别睡。"
"XMESS_0008","这样下去会没完没了。
好了，我要关掉暖炉咯。","XMESS_0008","机翻辅助：

这样下去会没完没了。
好了，我要关掉暖炉咯。

这样下去的话，进展就明朗了。
看，把炉子关掉。

这样下去可不行。
快，把炉子关了。"
"XMESS_0009","呜呜……
再见了，暖炉。
我不会忘记你的。","XMESS_0009","机翻辅助：

呜呜……
再见了，暖炉。
我不会忘记你的。

嗯……
再见，火炉。
我不会忘记你的。

呜呜……
再见了，火炉。
我不会忘记你的。"
"XMESS_0010","道别完了吗？
差不多该走了。","XMESS_0010","机翻辅助：

道别完了吗？
差不多该走了。

告别词结束了吗。
我该走了。

告别结束了吗？
差不多该走了。"
"XMESS_0011","欸，小凛。
接下来如果变得更冷，会积雪吗？","XMESS_0011","机翻辅助：

欸，小凛。
接下来如果变得更冷，会积雪吗？

喂，凛酱。
今后再冷的话会积雪吧。

喂，凛。
再冷一点的话会积雪吗？"
"XMESS_0012","这附近会下不少雪，
所以今年应该也会积雪吧。","XMESS_0012","机翻辅助：

这附近会下不少雪，
所以今年应该也会积雪吧。

这一带会下雪，
今年应该也会积吧。

这一带会下雪，
今年也会积起来吧。"
"XMESS_0013","现在路上有些地方已经结冰了，
山间地区如果不特别注意的话可能会很危险。","XMESS_0013","机翻辅助：

现在路上有些地方已经结冰了，
山间地区如果不特别注意的话可能会很危险。

现在道路也有路面结冰的地方，
山区如果不特别注意的话可能会很危险。

现在道路也有路面结冰的地方，
山区不特别注意的话可能会很危险。"
"XMESS_0014","是这样吗！？
小凛，
回家路上骑车要小心哦？","XMESS_0014","机翻辅助：

是这样吗！？
小凛，
回家路上骑车要小心哦？

是啊！？
凛，
回去的时候要小心开摩托车哦？

是这样啊！？
凛，
回去的时候要小心驾驶摩托车哦。"
"XMESS_0015","好。","XMESS_0015","机翻辅助：

好。

嗯。

哦。"
"XMESS_0016","不过，这让我想起一件事。","XMESS_0016","机翻辅助：

不过，这让我想起一件事。

但是，想不起来。

但是，我想起来了。"
"XMESS_0017","以前住在滨松的时候，因为很少下雪，所以只要稍微下一点雪，大家就会兴奋地大吵大闹。

","XMESS_0017","机翻辅助：

以前住在滨松的时候，因为很少下雪，所以只要稍微下一点雪，大家就会兴奋地大吵大闹。



以前住的滨松很少下雪，即使下了一点点，大家都情绪高涨，大吵大闹。



以前住的滨松很少下雪，即使下了一点点雪，大家都很兴奋，闹得不可开交。"
"XMESS_0018","有这么夸张吗？","XMESS_0018","机翻辅助：

有这么夸张吗？

有那么多吗？

是那样吗。"
"XMESS_0019","就是这么夸张。
我也是自从搬到这里以后，
就一直很期待下雪！","XMESS_0019","机翻辅助：

就是这么夸张。
我也是自从搬到这里以后，
就一直很期待下雪！

是那样的。
我自从搬到这里以后，
也一直期待着积雪的到来呢！

就是那么回事。
自从搬来这里，
我就一直期待着积雪的到来！"
"XMESS_0020","（根据某首童谣，下雪的时候，狗儿会开心地在庭院里跑来跑去……
）","XMESS_0020","机翻辅助：

（根据某首童谣，下雪的时候，狗儿会开心地在庭院里跑来跑去……
）

（据某童谣说，下雪的话狗会高兴地在院子里跑来跑去……
）

（有首童谣说，下雪的时候，狗会高兴地在院子里跑来跑去……
）"
"XMESS_0021","（看到雪的抚子，　应该会兴奋地在庭院里跑来跑去吧。
）","XMESS_0021","机翻辅助：

（看到雪的抚子，　应该会兴奋地在庭院里跑来跑去吧。
）

（看来看到雪的抚子也会在院子里乱跑。
）

（看到雪的抚子，好像也会大吵大闹地在院子里跑来跑去。
）"
"XMESS_0022","就算下雪，
也不要兴奋得跌倒哦。","XMESS_0022","机翻辅助：

就算下雪，
也不要兴奋得跌倒哦。

如果下雪了，
也不要太兴奋摔倒。

即使下雪，
也不要因为太喧闹而摔倒。"
"XMESS_0023","嗯，我知道了！
我会适可而止的！","XMESS_0023","机翻辅助：

嗯，我知道了！
我会适可而止的！

嗯，知道了！
要适可而止哦！

嗯，知道了！
适可而止吧！"
"XMESS_0024","嗯……适可而止啊。","XMESS_0024","机翻辅助：

嗯……适可而止啊。

啊……适可而止啊。

啊……适可而止。"
