"source","target","id","developer_comments"
"XCMNT_0017","“打工中的书店内”","XCMNT_0017","机翻辅助：

“打工中的书店内”

“正在打工的书店内”

“打工时的书店内”"
"XMESS_0000","（“全国露营场指南”啊。）","XMESS_0000","机翻辅助：

（“全国露营场指南”啊。）

（“全国露营地指南”）

（“全国露营地指南”吗？）"
"XMESS_0001","（虽然我还没有去过那么多露营场。）
　","XMESS_0001","机翻辅助：

（虽然我还没有去过那么多露营场。）
　

（虽然还没去过那么多露营地）
　

（我还没去过那么多露营地）"
"XMESS_0002","（不过西日本的推荐露营场是怎样的地方，
　真令人在意。）","XMESS_0002","机翻辅助：

（不过西日本的推荐露营场是怎样的地方，
　真令人在意。）

（很在意西日本推荐的露营地是什么样的地方啊）
　

（很想知道西日本推荐的露营地是什么地方呢）"
"XMESS_0003","（可是骑电动自行车到西日本的大远征，
　应该很困难……）","XMESS_0003","机翻辅助：

（可是骑电动自行车到西日本的大远征，
　应该很困难……）

（但是骑摩托车到西日本的大远征很困难吧……）
　

（不过骑助力车去西日本的大远征很困难吧……）"
"XMESS_0004","（总有一天，
　我想骑着更大的摩托车，
　像老爷爷一样游览各种露营地。）","XMESS_0004","机翻辅助：

（总有一天，
　我想骑着更大的摩托车，
　像老爷爷一样游览各种露营地。）

（希望有一天能骑更大的摩托车，像爷爷那样巡访各种各样的露营场。）
　
　

（总有一天我想骑更大的摩托车，像爷爷一样周游各种各样的露营地。）"
"XMESS_0005","（啊，不过……）","XMESS_0005","机翻辅助：

（啊，不过……）

（啊，但是……）

（啊，可是……）"
"XMESS_0006","（也可以开车去巡访啊。
　而且车内有空调，是舒适的空间。）","XMESS_0006","机翻辅助：

（也可以开车去巡访啊。
　而且车内有空调，是舒适的空间。）

（也有开车巡游的方法吗？
　车内是空调的舒适空间。）

（也可以开车去吗？
　车内有空调，很舒适。）"
"XMESS_0007","（这么一来，
　露营车也是一个选项。）","XMESS_0007","机翻辅助：

（这么一来，
　露营车也是一个选项。）

（这样一来，
　汽车露营就成了一个选项了。）

（这样的话，
　自动露营的选择也出来了）"
"XMESS_0008","今天好冷啊。","XMESS_0008","机翻辅助：

今天好冷啊。

今天好冷啊"
"XMESS_0009","（记得放学回家的时候，
　的确很冷。）","XMESS_0009","机翻辅助：

（记得放学回家的时候，
　的确很冷。）

（确实从学校回来的时候，
　感觉很冷）

（放学回家的路上，
　确实感觉很冷。）"
"XMESS_0010","因为太冷了，
竹轮缩成一团了（￣エ￣）","XMESS_0010","机翻辅助：

因为太冷了，
竹轮缩成一团了（￣エ￣）

冷得竹轮都缩成一团了（￣￣）


冷得竹轮团团转（￣エ￣）"
"XMESS_0011","（是竹轮的照片……）","XMESS_0011","机翻辅助：

（是竹轮的照片……）

（竹轮的照片……）"
"XMESS_0012","（不管看几次都很可爱。）","XMESS_0012","机翻辅助：

（不管看几次都很可爱。）

（不管看多少次都很可爱啊）

（无论看多少遍都觉得可爱）"
"XMESS_0013","齐藤在做什么呢？","XMESS_0013","机翻辅助：

齐藤在做什么呢？

齐藤在做什么？

齐藤在干什么？"
"XMESS_0014","和竹轮一起裹着棉被
","XMESS_0014","机翻辅助：

和竹轮一起裹着棉被


和竹轮一起裹在被子里"
"XMESS_0015","这对搭档真像。","XMESS_0015","机翻辅助：

这对搭档真像。

相似的组合"
"XMESS_0016","（好了……工作工作。）","XMESS_0016","机翻辅助：

（好了……工作工作。）

（那么……工作工作）"
"XMESS_0017","（要好好工作，
　赚钱才行。）","XMESS_0017","机翻辅助：

（要好好工作，
　赚钱才行。）

（好好工作，
　不赚钱不行啊）

（我得好好工作，
　好好赚钱。）"
