"source","target","id","developer_comments"
"XMESS_0000","一开始提到圣诞露营时，
明明觉得还是很久以后的事情，
没想到时间过得真快。","XMESS_0000","机翻辅助：

一开始提到圣诞露营时，
明明觉得还是很久以后的事情，
没想到时间过得真快。

刚开始说起栗坎的时候，
还以为是很久以前的事了，
真快啊。

刚开始说要取消的时候，
我还以为是很久以后的事呢，
没想到这么早。"
"XMESS_0001","已经过了那么久啊。","XMESS_0001","机翻辅助：

已经过了那么久啊。

已经过了那么久了啊。

已经过去那么久了啊。"
"XMESS_0002","我们是不是也稍微成长成比较像样的露营客了？小凛你觉得呢？

","XMESS_0002","机翻辅助：

我们是不是也稍微成长成比较像样的露营客了？小凛你觉得呢？



我们也稍微作为糖果成长了吧？从凛的角度来看你是怎么想的？



我们作为营员应该有所成长了吧？凛你怎么看？"
"MSTD_0022-0","“有成长吗？”","MSTD_0022-0","机翻辅助：

“有成长吗？”

“不是成长了吗？”"
"MSTD_0022-1","“我想有成长，”","MSTD_0022-1","机翻辅助：

“我想有成长，”

“我觉得我已经成长了。”

“我觉得我成长了”"
"MSTD_0022-2","“但不知道。”","MSTD_0022-2","机翻辅助：

“但不知道。”

“不知道啊”"
"XMESS_0003","虽然有点高高在上的感觉很不好意思，
但我们果然有成长吧？","XMESS_0003","机翻辅助：

虽然有点高高在上的感觉很不好意思，
但我们果然有成长吧？

总觉得从上面看不好，
果然还是成长了吧？

虽然有点居高临下的感觉，
但还是成长了吧？"
"XMESS_0004","谢谢。
听到小凛这么说，
真的让我信心大增。","XMESS_0004","机翻辅助：

谢谢。
听到小凛这么说，
真的让我信心大增。

谢谢。
凛你这么说，
我心里就踏实多了。

谢谢如果凛能这么说的话，我真的很安心。"
"XMESS_0005","虽然我觉得有成长，
但还是不能大意。","XMESS_0005","机翻辅助：

虽然我觉得有成长，
但还是不能大意。

虽然我觉得你已经成长了，
但还不能掉以轻心。

虽然成长了，
但还是不能疏忽大意。"
"XMESS_0006","说得也是。
我会铭记在心。","XMESS_0006","机翻辅助：

说得也是。
我会铭记在心。

是啊。
我会铭记在心的。

哎呀。
我会铭记在心的。"
"XMESS_0007","就算你这么说，我也不确定耶。","XMESS_0007","机翻辅助：

就算你这么说，我也不确定耶。

被这么说也不知道啊。

你这么说我也不明白啊。"
"XMESS_0008","这样啊。
下次来看我们的成长吧～","XMESS_0008","机翻辅助：

这样啊。
下次来看我们的成长吧～

这样啊。
下次来看看我们的成长吧。"
"XMESS_0009","我会考虑看看。","XMESS_0009","机翻辅助：

我会考虑看看。

考虑一下。

我考虑一下。"
