"source","target","id","developer_comments"
"XMESS_0000","这里是露营区的管理处？","XMESS_0000","机翻辅助：

这里是露营区的管理处？

这里是露营地的管理楼？

这里是露营场的管理楼？"
"XMESS_0001","好像是。","XMESS_0001","机翻辅助：

好像是。

像这样啊。"
"XMESS_0002","打扰了——！","XMESS_0002","机翻辅助：

打扰了——！

拜托了！"
"XMESS_0003","明明，
那不是破坏道场而是破坏露营地。","XMESS_0003","机翻辅助：

明明，
那不是破坏道场而是破坏露营地。

明明，那样的话就不是踢馆，而是踢露营场了。


明明明明，这不是破坏场地，而是破坏露营地。"
"XMESS_0004","进去看看吧。","XMESS_0004","机翻辅助：

进去看看吧。

我们进去看看吧。"
"XMESS_0005","就是啊。","XMESS_0005","机翻辅助：

就是啊。

是啊。"
"XMESS_0006","对不起。
办理入住手续。","XMESS_0006","机翻辅助：

对不起。
办理入住手续。

对不起。
请办理入住手续。

不好意思——我们要办理入住——"
"XMESS_0007","退房时间到明天中午为止，
请勿在营区生火或用火。
谢谢。","XMESS_0007","机翻辅助：

退房时间到明天中午为止，
请勿在营区生火或用火。
谢谢。

退房到明天中午为止，请不要进行篝火和直火等行为。



退房时间在明天中午之前，请停止篝火和用明火等行为。"
"XMESS_0008","手续到此结束。
行李请使用管理处前的拖车搬运。
","XMESS_0008","机翻辅助：

手续到此结束。
行李请使用管理处前的拖车搬运。


以上手续就完成了。
行李的搬入请使用管理楼前的两轮车。


以上手续就完成了。
行李的搬运请使用管理楼前的手推车。"
"XMESS_0009","无论大小，
都免费提供使用。","XMESS_0009","机翻辅助：

无论大小，
都免费提供使用。

无论大小，
都可以免费使用。"
"XMESS_0010","好～
谢谢！","XMESS_0010","机翻辅助：

好～
谢谢！

好的，
谢谢！

啊，
谢谢！"
"XMESS_0011","原来如此。
这么一说，
管理处前停了一堆拖车。","XMESS_0011","机翻辅助：

原来如此。
这么一说，
管理处前停了一堆拖车。

原来如此啊。
被说起来，
管理楼前面挤满了两轮车。

原来如此。
听他这么一说，
我才发现管理楼前到处都是手推车。"
"XMESS_0012","竟然免费提供场地，
真是太感谢了。","XMESS_0012","机翻辅助：

竟然免费提供场地，
真是太感谢了。

能让我免费使用，
真是太感谢了。

免费使用，
真是太感谢了。"
"XMESS_0013","就是说啊。","XMESS_0013","机翻辅助：

就是说啊。

是啊。"
"XMESS_0014","姐姐，
这之后怎么办？","XMESS_0014","机翻辅助：

姐姐，
这之后怎么办？

姐姐接下来要怎么办？


姐姐接下来怎么办？"
"XMESS_0015","我先暂时告别了。
明天我会再来接你。","XMESS_0015","机翻辅助：

我先暂时告别了。
明天我会再来接你。

我就在这里暂时告别吧。
我明天再来接你。

我在这里暂时分手吧。
明天我再来接你。"
"XMESS_0016","嗯！
请多指教咯，姐姐。","XMESS_0016","机翻辅助：

嗯！
请多指教咯，姐姐。

嗯！
请多关照，姐姐。

嗯！
姐姐，请多关照。"
"XMESS_0017","竹轮之后会有人来接它吧。
","XMESS_0017","机翻辅助：

竹轮之后会有人来接它吧。


竹轮之后会来接我吧。


竹轮待会儿会有人来接的吧。"
"XMESS_0018","是的，
我父母预定会来。","XMESS_0018","机翻辅助：

是的，
我父母预定会来。

是的，
我父母打算来这里。

是的，
我父母会来这里的。"
"XMESS_0019","拜拜，竹轮。
下次再一起玩吧。","XMESS_0019","机翻辅助：

拜拜，竹轮。
下次再一起玩吧。

拜拜，竹轮。
下次再玩吧。"
"XMESS_0020","嗷呜。","XMESS_0020","机翻辅助：

嗷呜。

哇哦。"
"XMESS_0021","好！
那么大家准备好了吗！？","XMESS_0021","机翻辅助：

好！
那么大家准备好了吗！？

好啊！
那么大家准备好了吗！？

好！
那么大家准备好了吗？？"
"XMESS_0022","期盼已久的圣诞露营！","XMESS_0022","机翻辅助：

期盼已久的圣诞露营！

盼望已久的圣诞露营！

期待已久的圣诞夏令营！"
"XMESS_0023","开始啦啊啊啊！！","XMESS_0023","机翻辅助：

开始啦啊啊啊！！

开始了！！

开始啦！！"
"XMESS_0024","哦哦——！","XMESS_0024","机翻辅助：

哦哦——！

喂喂！

噢——！"
"XMESS_0025","哇呼！","XMESS_0025","机翻辅助：

哇呼！

哇！

哇哦！"
