"source","target","id","developer_comments"
"XMESS_0000","在开着暖气的店里吃冰，
感觉好奢侈啊。","XMESS_0000","机翻辅助：

在开着暖气的店里吃冰，
感觉好奢侈啊。

在开着暖气的店内吃的冰淇淋真奢侈啊。


在开着暖气的店里吃冰淇淋太奢侈了。"
"XMESS_0001","不愧是现在这个时期，
在外面吃的话会冻僵的。","XMESS_0001","机翻辅助：

不愧是现在这个时期，
在外面吃的话会冻僵的。

现在这个时节，
在外面吃会冻僵的。

毕竟现在这个时期，如果在外面吃东西，身体会冷到冻僵。"
"XMESS_0002","这个冰淇淋好好吃。
你呢？","XMESS_0002","机翻辅助：

这个冰淇淋好好吃。
你呢？

这个冰淇淋很好吃。
亚希的呢？

这个冰淇淋很好吃。
秋野呢？"
"XMESS_0003","啊啊，
我的也超好吃的。","XMESS_0003","机翻辅助：

啊啊，
我的也超好吃的。

啊，
我的也是斑马。

啊，我的也是，很奇怪。"
"XMESS_0004","我去小卖店那边看看。
请各位待在这里。","XMESS_0004","机翻辅助：

我去小卖店那边看看。
请各位待在这里。

我去小卖部看看。
请大家在这里。

我去小卖店看看。
请大家待在这里。"
"XMESS_0005","好的——","XMESS_0005","机翻辅助：

好的——

是——是。

哈哈。"
"XMESS_0006","大垣，
距离离开这里还有时间吗？","XMESS_0006","机翻辅助：

大垣，
距离离开这里还有时间吗？

大垣，
离开这里还有时间吗？

大垣，
离这里还有时间吗？"
"XMESS_0007","啊啊，我还没问题。","XMESS_0007","机翻辅助：

啊啊，我还没问题。

啊，还好。

啊，还没好呢。"
"XMESS_0008","我去一下纪念品店看看有什么土产，
时间到之前就会回来。","XMESS_0008","机翻辅助：

我去一下纪念品店看看有什么土产，
时间到之前就会回来。

去小卖店买点特产什么的。
到时间就会回来的。

我去小卖部看看特产。
我会在时间之前回来的。"
"XMESS_0009","慢走哦～","XMESS_0009","机翻辅助：

慢走哦～

你去吧。

走吧。"
"XMESS_0010","咦？
那边那个人是……","XMESS_0010","机翻辅助：

咦？
那边那个人是……

咦？
在那里……

咦？
他在那里……"
"XMESS_0011","花一枚硬币就能品尝到各种葡萄酒，
真是划算。","XMESS_0011","机翻辅助：

花一枚硬币就能品尝到各种葡萄酒，
真是划算。

用一枚硬币可以比较葡萄酒，
很划算。

用一个硬币就能比较葡萄酒，
很划算。"
"XMESS_0012","葡萄酒的种类丰富，
而且每瓶的单价也很合理，
真是太棒了。","XMESS_0012","机翻辅助：

葡萄酒的种类丰富，
而且每瓶的单价也很合理，
真是太棒了。

葡萄酒的种类也很丰富，
瓶子的单价也很合理，
真是太棒了。

葡萄酒的种类丰富，
酒瓶的单价也很合理，
真是太棒了。"
"XMESS_0013","我选了一瓶红葡萄酒和一瓶白酒，
大丰收。","XMESS_0013","机翻辅助：

我选了一瓶红葡萄酒和一瓶白酒，
大丰收。

一瓶红酒和一瓶白葡萄酒，
收获很大。"
"XMESS_0014","（鸟羽老师……）","XMESS_0014","机翻辅助：

（鸟羽老师……）"
"XMESS_0015","（原来他平常也会有那么兴奋的时候啊。）
　","XMESS_0015","机翻辅助：

（原来他平常也会有那么兴奋的时候啊。）
　

（平时也会有那么情绪高涨的时候啊）
　

（平时也有情绪那么高涨的时候啊）"
