"source","target","id","developer_comments"
"XMESS_0000","抚子，
你醒着吗？","XMESS_0000","机翻辅助：

抚子，
你醒着吗？

抚子起床了吗？


抚子醒了吗？"
"XMESS_0001","谁说的？","XMESS_0001","机翻辅助：

谁说的？

从谁那里？

谁打来的？"
"XMESS_0002","是小秋传来的。","XMESS_0002","机翻辅助：

是小秋传来的。

小晶打来的。

亚希。"
"XMESS_0003","我醒着哦～
有什么事吗？","XMESS_0003","机翻辅助：

我醒着哦～
有什么事吗？

我醒着，
有什么事吗？

起床了，
有什么事吗？"
"XMESS_0004","我想顺便休息一下，
所以打算找个地方去。","XMESS_0004","机翻辅助：

我想顺便休息一下，
所以打算找个地方去。

我想顺便找个地方歇歇


我想去哪里休息"
"XMESS_0005","有没有哪里有希望呢？","XMESS_0005","机翻辅助：

有没有哪里有希望呢？

有什么希望吗？"
"XMESS_0006","“休息的话，
　有什么想去的地方吗？”
　因为。","XMESS_0006","机翻辅助：

“休息的话，
　有什么想去的地方吗？”
　因为。

“如果要休息，你有想去的地方吗？”
　
　

“休息的话，有想去的地方吗？”。"
"XMESS_0007","从这里到高孤独高原之间有名的观光景点……
","XMESS_0007","机翻辅助：

从这里到高孤独高原之间有名的观光景点……


从这里到高波奇高原之间有名的观光地……


从这里到高堡奇高原之间有名的观光地是……"
"XMESS_0008","要说好懂的地方，就是诹访湖了吧。","XMESS_0008","机翻辅助：

要说好懂的地方，就是诹访湖了吧。

容易理解的地方是诹访湖吗。

最容易理解的是诹访湖。"
"XMESS_0009","说到诹访湖附近的观光名胜，
就是高仓馆、高岛城、诹访大社……","XMESS_0009","机翻辅助：

说到诹访湖附近的观光名胜，
就是高仓馆、高岛城、诹访大社……

说起诹访湖附近的观光名胜，
高仓馆、高岛城、诹访大社……

诹访湖附近的观光名所有高仓馆、高岛城、诹访大社……"
"XMESS_0010","应该就是这一带吧。","XMESS_0010","机翻辅助：

应该就是这一带吧。

这附近吧。

大概是这附近吧。"
"XMESS_0011","嗯～～……要选哪里好呢？","XMESS_0011","机翻辅助：

嗯～～……要选哪里好呢？

嗯……哪里好呢？"
"XMESS_0012","对不起，
小晶之后再联系你","XMESS_0012","机翻辅助：

对不起，
小晶之后再联系你

对不起，
亚希以后再联系你

抱歉，小晶，我晚点再联络你。"
"XMESS_0013","知道了啦，
待会儿见。","XMESS_0013","机翻辅助：

知道了啦，
待会儿见。

好吧，
那待会儿见

知道了，
回头见"
"XMESS_0014","那么，就来开作战会议吧。","XMESS_0014","机翻辅助：

那么，就来开作战会议吧。

那么是作战会议吗。

那么叫作战会议吗？"
"XMESS_0015","其实也没有那么了不起啦。
","XMESS_0015","机翻辅助：

其实也没有那么了不起啦。


虽然不是那么想的。


也没那么严重。"
"XMESS_0016","哦，抚子传来的。","XMESS_0016","机翻辅助：

哦，抚子传来的。

哦，是抚子打来的。"
"XMESS_0017","比想象中还快啊。","XMESS_0017","机翻辅助：

比想象中还快啊。

比想象的要早啊。"
"XMESS_0018","喂，抚子。
得出结论了吗？","XMESS_0018","机翻辅助：

喂，抚子。
得出结论了吗？

哟，抚子。
得出结论了吗？

嗨，抚子，你得出结论了吗？"
"XMESS_0019","小秋！
诹访大社！","XMESS_0019","机翻辅助：

小秋！
诹访大社！

亚希！
诹访大社！

小晶！
诹访大社！"
"XMESS_0020","我们去诹访大社吧！","XMESS_0020","机翻辅助：

我们去诹访大社吧！

去诹访大社吧！"
"XMESS_0021","OK，就这么决定了！","XMESS_0021","机翻辅助：

OK，就这么决定了！

OK，决定了！"
