"source","target","id","developer_comments"
"XMESS_0000","喂，
抚子。
至今为止的圣诞节是怎样的感觉？","XMESS_0000","机翻辅助：

喂，
抚子。
至今为止的圣诞节是怎样的感觉？

喂，
抚子。
到现在为止的圣诞节是什么感觉？

抚子，你之前圣诞节都是怎么过的？"
"XMESS_0001","就只是跟大家一起待在家里而已。
虽然餐点会比平常丰盛，
但也就只有这样。","XMESS_0001","机翻辅助：

就只是跟大家一起待在家里而已。
虽然餐点会比平常丰盛，
但也就只有这样。

我只是和大家在家里过。
饭菜会比平时豪华，
不过也就那么多。

我只是和大家在家里过。
虽然料理比平时豪华，
但也就那样吧。"
"XMESS_0002","我们家也差不多吧。
并没有特别做什么。","XMESS_0002","机翻辅助：

我们家也差不多吧。
并没有特别做什么。

我家也差不多吗？
也没做什么特别的事。

我们家也一样吗。
也不是特别要做什么啊。"
"SCR_L_YC_CV5_B01_1_1","“克里营是特别的！”","SCR_L_YC_CV5_B01_1_1","机翻辅助：

“克里营是特别的！”

“克里坎很特别！”

“栗子饼很特别哦！”"
"SCR_L_YC_CV5_B01_1_2","“我想吃蛋糕。”","SCR_L_YC_CV5_B01_1_2","机翻辅助：

“我想吃蛋糕。”

“想吃蛋糕吗？”"
"SCR_L_YC_CV5_B01_1_3","“你家那边没问题吗？”","SCR_L_YC_CV5_B01_1_3","机翻辅助：

“你家那边没问题吗？”

“你家没事吧？”

“你家里人没事吧？”"
"XMESS_0003","可是KUROC是特别的哦！","XMESS_0003","机翻辅助：

可是KUROC是特别的哦！

但是克里坎很特别哦！

但是栗子蛋糕很特别哦！"
"XMESS_0004","嗯，我知道啦。","XMESS_0004","机翻辅助：

嗯，我知道啦。

啊，我知道了。

啊，我知道。"
"XMESS_0005","不过，
可以的话还是想吃蛋糕。","XMESS_0005","机翻辅助：

不过，
可以的话还是想吃蛋糕。

但是，如果可以的话，想吃蛋糕吗。


不过，如果可以的话，还是想吃蛋糕吧。"
"XMESS_0006","好好好，
你真的很贪吃耶。","XMESS_0006","机翻辅助：

好好好，
你真的很贪吃耶。

好的好的。
真是个贪吃的人啊。

是的是的。
你真是个贪吃鬼。"
"XMESS_0007","欸嘿嘿。","XMESS_0007","机翻辅助：

欸嘿嘿。

嘿嘿。

到。"
"XMESS_0008","小凛，
你家那边没问题吗？","XMESS_0008","机翻辅助：

小凛，
你家那边没问题吗？

凛，
你家里没事吧？

凛，
你家里人没事吧？"
"XMESS_0009","没问题。
我跟朋友说要来圣诞露营，
家人就说祝我玩得开心。","XMESS_0009","机翻辅助：

没问题。
我跟朋友说要来圣诞露营，
家人就说祝我玩得开心。

没关系。
和朋友说要去圣诞露营的话，
祝你玩得开心。

没关系。
我说要和朋友一起去圣诞露营，
他说祝你开心。"
