"source","target","id","developer_comments"
"XMESS_0000","这样下去，
会经过各务原同学住的南部小镇。","XMESS_0000","机翻辅助：

这样下去，
会经过各务原同学住的南部小镇。

这样下去会经过各务原同学住的南部町。


这样下去的话会通过各务原同学居住的南部町。"
"XMESS_0001","明明，
抚子她们，
在这里汇合也可以吗？","XMESS_0001","机翻辅助：

明明，
抚子她们，
在这里汇合也可以吗？

明明，抚子她们在这里会合也可以吧？



明明，抚子她们可以在这里会合吗？"
"XMESS_0002","可是，抚子本人说想跟大家在学校集合耶？

","XMESS_0002","机翻辅助：

可是，抚子本人说想跟大家在学校集合耶？



但是，抚子本人说想在学校里集合一次呢。



但是，抚子本人说想和大家一起去学校集合呢？"
"XMESS_0003","是这样吗？
这我就不知道了。","XMESS_0003","机翻辅助：

是这样吗？
这我就不知道了。

是那样做的吗？
我不知道那个。

是这样做的吗？
我不知道。"
"XMESS_0004","或许她有她自己的坚持吧。
","XMESS_0004","机翻辅助：

或许她有她自己的坚持吧。


可能有什么他自己的讲究吧。


那家伙可能有自己的想法。"
"XMESS_0005","你们有没有想去什么地方？
比如顺道去逛逛之类的。","XMESS_0005","机翻辅助：

你们有没有想去什么地方？
比如顺道去逛逛之类的。

你们有什么想去的地方吗？"
"XMESS_0006","我没什么特别想去的地方。","XMESS_0006","机翻辅助：

我没什么特别想去的地方。

我尤其。

我特别喜欢。"
"XMESS_0007","我目前也没有……
抚子呢？","XMESS_0007","机翻辅助：

我目前也没有……
抚子呢？

我现在哪里都……
抚子呢？

我现在也到处……
抚子呢？"
"XMESS_0008","如果可以的话，
我倒是有个想去的地方。","XMESS_0008","机翻辅助：

如果可以的话，
我倒是有个想去的地方。

如果可以的话，
有想去的地方。

如果可能的话，
想去的地方是有的。"
"XMESS_0009","可是去那里的话，
会绕上一大段远路。","XMESS_0009","机翻辅助：

可是去那里的话，
会绕上一大段远路。

去那里的话会绕很远的路呢。


去那里要绕远路呢。"
"XMESS_0010","那么，
有时间的话再去可以吗？","XMESS_0010","机翻辅助：

那么，
有时间的话再去可以吗？

那么，
有时间的话可以吗？"
"XMESS_0011","嗯。
那样就OK了。","XMESS_0011","机翻辅助：

嗯。
那样就OK了。

嗯。
那就OK啦。

嗯。
这样就OK了。"
