"source","target","id","developer_comments"
"XMESS_0000","抚子，
你这周末打算做什么？","XMESS_0000","机翻辅助：

抚子，
你这周末打算做什么？

抚子，
这周末你打算怎么办？

抚子，
这个周末打算怎么办？"
"XMESS_0001","当然，
我打算露营。","XMESS_0001","机翻辅助：

当然，
我打算露营。

当然是去露营啊。


当然打算露营"
"XMESS_0002","虽然还没拟定任何具体的计划。
","XMESS_0002","机翻辅助：

虽然还没拟定任何具体的计划。


具体的计划还什么都没制定呢


具体的计划还没有制定。"
"XMESS_0003","你不是要跟野酷露的大家一起去吗？
","XMESS_0003","机翻辅助：

你不是要跟野酷露的大家一起去吗？


不是要和野樱的大家一起去吗？


不是和野来的大家一起去吗？"
"XMESS_0004","嗯，
如果计划合适的话当然是打算的","XMESS_0004","机翻辅助：

嗯，
如果计划合适的话当然是打算的

嗯，如果行程配合得上，我当然会去。


嗯，如果时间合适的话，我当然是这么打算的"
"XMESS_0005","如果不是这样的话——","XMESS_0005","机翻辅助：

如果不是这样的话——

如果不是的话——"
"XMESS_0006","抚子，
你已经决定好这个周末要做什么了吗？","XMESS_0006","机翻辅助：

抚子，
你已经决定好这个周末要做什么了吗？

抚子，
你决定好这周末怎么办了吗？

抚子，
这个周末该怎么办已经决定了吗？"
"XMESS_0007","其实还没决定。","XMESS_0007","机翻辅助：

其实还没决定。

其实我还没决定"
"XMESS_0008","是没有决定，
还是不能决定？","XMESS_0008","机翻辅助：

是没有决定，
还是不能决定？

该说是还没决定还是无法决定呢


是没决定还是不能决定"
"XMESS_0009","因为露营场都很有魅力，
所以无法决定是吗？","XMESS_0009","机翻辅助：

因为露营场都很有魅力，
所以无法决定是吗？

都是有魅力的露营地，
让人眼花缭乱

到处都是有魅力的露营地。"
"XMESS_0010","正是如此！","XMESS_0010","机翻辅助：

正是如此！

就是这样！"
"XMESS_0011","别着急，
回到最初的想法怎么样？","XMESS_0011","机翻辅助：

别着急，
回到最初的想法怎么样？

不要着急，
回到最初的想法怎么样？

哎，别着急，回归初心好好想想如何？"
"XMESS_0012","正因为如此，
野樱的社团活动也可以吧","XMESS_0012","机翻辅助：

正因为如此，
野樱的社团活动也可以吧

在野酷的社团活动里想想也可以吧


那才是野来的社团活动吧"
"XMESS_0013","嗯，
我觉得那样也不错……","XMESS_0013","机翻辅助：

嗯，
我觉得那样也不错……

嗯，
我觉得也有……

嗯，
我觉得也是有的……"
"XMESS_0014","真想和凛、
齐藤同学一起去啊。","XMESS_0014","机翻辅助：

真想和凛、
齐藤同学一起去啊。

我也想和小凛还有齐藤同学一起去。


凛和齐藤同学也想去啊"
"XMESS_0015","唔，来这招吗？","XMESS_0015","机翻辅助：

唔，来这招吗？

嗯，这样啊

唔，是这样啊"
"XMESS_0016","不行吗？（´·ω·`）","XMESS_0016","机翻辅助：

不行吗？（´·ω·`）

不行吗？（´·ω･`）"
"XMESS_0017","倒也不是不行","XMESS_0017","机翻辅助：

倒也不是不行

没什么不行的

也不是不行啊"
"XMESS_0018","不过齐藤这周末好像不行哦
","XMESS_0018","机翻辅助：

不过齐藤这周末好像不行哦


不过齐藤这周末好像不行


但是齐藤这个周末好像不行啊"
"XMESS_0019","是吗？","XMESS_0019","机翻辅助：

是吗？"
"XMESS_0020","啊啊，她好像有什么事，所以没办法过夜
","XMESS_0020","机翻辅助：

啊啊，她好像有什么事，所以没办法过夜


啊，因为有什么事，所以不能住


啊，好像有什么事，不能住"
"XMESS_0021","这样啊，
不过没办法的话也没办法呢","XMESS_0021","机翻辅助：

这样啊，
不过没办法的话也没办法呢

是吗，
但不行的话也没办法

这样啊但是不行的话就没办法了"
"XMESS_0022","感觉在学校有听说过类似的事情
","XMESS_0022","机翻辅助：

感觉在学校有听说过类似的事情


我觉得在学校听到了那样的事情


好像在学校听过那样的话"
"XMESS_0023","这样啊？","XMESS_0023","机翻辅助：

这样啊？

是这样吗？

是吗？"
"XMESS_0024","既然如此，
或许别约她比较好呢","XMESS_0024","机翻辅助：

既然如此，
或许别约她比较好呢

那样的话，
也许不邀请比较好

那样的话，
还是不邀请比较好"
"XMESS_0025","不过，只要抚子不介意的话。","XMESS_0025","机翻辅助：

不过，只要抚子不介意的话。

嗯，只要抚子好

嗯，只要抚子好就行了"
"XMESS_0026","愿意？（*ﾟ∀ﾟ*）","XMESS_0026","机翻辅助：

愿意？（*ﾟ∀ﾟ*）

如果可以的话？

可以的话？"
"XMESS_0027","我也可以陪你去哦
","XMESS_0027","机翻辅助：

我也可以陪你去哦


我可以陪你吗？


我可以和你交往吗"
"XMESS_0028","真的吗！？（*ﾟ∀ﾟ*）","XMESS_0028","机翻辅助：

真的吗！？（*ﾟ∀ﾟ*）

真的吗！？（*共享*）

真的！？（*゚∀゚*）"
"XMESS_0029","虽然不能说绝对，
但你好好考虑一下吧","XMESS_0029","机翻辅助：

虽然不能说绝对，
但你好好考虑一下吧

虽然不能说是绝对的，
不过还是考虑一下吧

也不能说绝对，
不过你想想吧"
"XMESS_0030","嗯！","XMESS_0030","机翻辅助：

嗯！"
"XMESS_0031","果然还是算了","XMESS_0031","机翻辅助：

果然还是算了

果然什么都没有

果然没什么"
"XMESS_0032","欸欸～！（；ﾟдﾟ）","XMESS_0032","机翻辅助：

欸欸～！（；ﾟдﾟ）

诶～～！（;゚查找才゚）

嗯～！（；゜д゜）"
"XMESS_0033","那个，抚子。","XMESS_0033","机翻辅助：

那个，抚子。

那个，抚子

喂，抚子"
"XMESS_0034","要是没有愿意陪你去的人的话
","XMESS_0034","机翻辅助：

要是没有愿意陪你去的人的话


如果没有人愿意和你交往的话


如果没有人陪我的话"
"XMESS_0035","要不要我去？","XMESS_0035","机翻辅助：

要不要我去？

我去吧？"
"XMESS_0036","真的？","XMESS_0036","机翻辅助：

真的？

真的吗？"
"XMESS_0037","啊啊，
所以到时候记得叫我哦","XMESS_0037","机翻辅助：

啊啊，
所以到时候记得叫我哦

啊，
所以那个时候跟我打招呼吧

啊，
那时候你就跟我打声招呼吧"
"XMESS_0038","嗯，谢谢你！","XMESS_0038","机翻辅助：

嗯，谢谢你！

嗯，谢谢！"
"XMESS_0039","正常地和野酷的大家一起去不就好了？
","XMESS_0039","机翻辅助：

正常地和野酷的大家一起去不就好了？


一般来说和野樱的大家一起去不就行了吗？


平常和来野的人一起去不就行了吗？"
"XMESS_0040","嗯，我知道","XMESS_0040","机翻辅助：

嗯，我知道"
