"source","target","id","developer_comments"
"XMESS_0000","今天的晚餐是咖喱。","XMESS_0000","机翻辅助：

今天的晚餐是咖喱。

今天的晚饭是咖喱哦。

今天的晚饭是咖喱。"
"XMESS_0001","咖喱是露营的必备料理。","XMESS_0001","机翻辅助：

咖喱是露营的必备料理。

咖喱是露营的经典。

咖喱是露营的标配。"
"XMESS_0002","果然是咖喱啊。
看到食材，我就猜到了。","XMESS_0002","机翻辅助：

果然是咖喱啊。
看到食材，我就猜到了。

果然是咖喱。
看了食材就来了吧。

果然是咖喱。
看到食材就恍然大悟了。"
"XMESS_0003","说到露营就是咖喱！
从咖喱开始，以咖喱结束！","XMESS_0003","机翻辅助：

说到露营就是咖喱！
从咖喱开始，以咖喱结束！

说到露营就想到咖喱！
从咖喱开始，以咖喱结束的莱斯！

说到露营就是咖喱！
咖喱开始咖喱结束！"
"XMESS_0004","这是鸟羽老师告诉我的格言！","XMESS_0004","机翻辅助：

这是鸟羽老师告诉我的格言！

从鸟羽老师那里得到了格言！"
"XMESS_0005","我想他应该没有想太多，
毕竟他喝得烂醉。","XMESS_0005","机翻辅助：

我想他应该没有想太多，
毕竟他喝得烂醉。

我想我也不是经过深思熟虑说的。
醉得很厉害。

我想我并没有深思熟虑地说。
我喝醉了。"
"XMESS_0006","总之，咖喱绝对不会出错！
这下子我开始期待了。","XMESS_0006","机翻辅助：

总之，咖喱绝对不会出错！
这下子我开始期待了。

总之咖喱绝对没错！
我开始期待了。

总之咖喱没有错！
这可真是令人期待啊。"
"XMESS_0007","那么，我要开始煮咖喱了。","XMESS_0007","机翻辅助：

那么，我要开始煮咖喱了。

那就开始烹饪吧。

那就开始做饭了。"
"XMESS_0008","将事先切好、
油炸过的食材放入锅中……","XMESS_0008","机翻辅助：

将事先切好、
油炸过的食材放入锅中……

把事先切好炸好的食材放入锅里……


把事先切好油炸好的食材放进锅里……"
"XMESS_0009","再加入融化的咖喱块，炖煮……","XMESS_0009","机翻辅助：

再加入融化的咖喱块，炖煮……

放入溶化了琉的水里煮……

放入溶解了ruu的开水煮的话……"
"XMESS_0010","完成味道独特的炖咖喱！","XMESS_0010","机翻辅助：

完成味道独特的炖咖喱！

不同味道的炖咖喱完成了哦！

别有一番风味的咖喱煮好了！"
"XMESS_0011","只是炖煮而已。","XMESS_0011","机翻辅助：

只是炖煮而已。

只是炖的啊。

只是煮了而已。"
"XMESS_0012","没错！
所以很简单，而且很好吃！","XMESS_0012","机翻辅助：

没错！
所以很简单，而且很好吃！

是啊！
所以很简单，而且很好吃！

是啊！
所以既简单又好吃！"
"XMESS_0013","那么……","XMESS_0013","机翻辅助：

那么……"
"XMESS_0014","我开动了！","XMESS_0014","机翻辅助：

我开动了！"
"XMESS_0015","一边欣赏美景一边吃饭，
感觉特别不一样。","XMESS_0015","机翻辅助：

一边欣赏美景一边吃饭，
感觉特别不一样。

一边眺望美丽的景色一边吃饭真是别有一番风味。


一边眺望着美丽的景色一边吃饭是特别的。"
"XMESS_0016","这就是露营的醍醐味。","XMESS_0016","机翻辅助：

这就是露营的醍醐味。

露营的乐趣啊。

露营的乐趣。"
"XMESS_0017","这个咖喱很好吃，
但味道很不可思议？","XMESS_0017","机翻辅助：

这个咖喱很好吃，
但味道很不可思议？

话说回来，这道咖喱虽然好吃，味道却很奇妙。”


对了，这个咖喱虽然好吃，但味道很不可思议吧？"
"XMESS_0018","啊啊，这个啊。
我也很在意。","XMESS_0018","机翻辅助：

啊啊，这个啊。
我也很在意。

啊，那个啊。
我也很在意啊。

啊，那个。
我也很在意。"
"XMESS_0019","抚子，
你加了什么提味？","XMESS_0019","机翻辅助：

抚子，
你加了什么提味？

抚子，
隐藏的味道里放了什么？

抚子，
藏味里放了什么？"
"XMESS_0020","嘿嘿，
就是这个哦——豚骨拉面的汤头！","XMESS_0020","机翻辅助：

嘿嘿，
就是这个哦——豚骨拉面的汤头！

嘿嘿，就是这个啦。
豚骨拉面汤！

嘿嘿，就是这个。
猪骨拉面汤！"
