"source","target","id","developer_comments"
"XCMNT_0017","“正在前往西岛和纸村”","XCMNT_0017","机翻辅助：

“正在前往西岛和纸村”

“顺路去和纸的村子里”

“顺路去西岛和纸里的时候”"
"XMESS_0000","身延町的和纸很有名呢～","XMESS_0000","机翻辅助：

身延町的和纸很有名呢～

身延町的和纸是名产啊。

身延町的和纸是名产。"
"XMESS_0001","从战国时代起，
这里就是和纸产业兴盛的地区。","XMESS_0001","机翻辅助：

从战国时代起，
这里就是和纸产业兴盛的地区。

从战国时代开始，
在和纸制作盛行的地方很有名。

据说从战国时代开始，
这里就因和纸制作繁盛而闻名。"
"XMESS_0002","附近富士川的水，
让和纸原料的植物长得很好。","XMESS_0002","机翻辅助：

附近富士川的水，
让和纸原料的植物长得很好。

多亏了附近流淌的富士川的水，
作为和纸原料的植物长得很好。

多亏附近富士川的水，
作为和纸原料的植物才得以茁壮成长。"
"XMESS_0003","而且抄纸需要大量的水，
所以这里很适合做和纸。","XMESS_0003","机翻辅助：

而且抄纸需要大量的水，
所以这里很适合做和纸。

另外，因为纸缝需要大量的水，所以正是适合制作和纸的土地。


另外，因为抄纸需要大量的水，所以是非常适合制作和纸的地方。"
"XMESS_0004","原来如此。","XMESS_0004","机翻辅助：

原来如此。"
"XMESS_0005","西嶋和纸，看起来有点光泽呢。","XMESS_0005","机翻辅助：

西嶋和纸，看起来有点光泽呢。

西岛和纸有点光泽呢。"
"XMESS_0006","是啊。
这样看过去真的很漂亮。","XMESS_0006","机翻辅助：

是啊。
这样看过去真的很漂亮。

是啊。
这样看真的很漂亮呢。"
"XMESS_0007","各务原同学，
参观和纸之里感觉怎么样？","XMESS_0007","机翻辅助：

各务原同学，
参观和纸之里感觉怎么样？

各务原同学，
试着参观和纸的村落怎样？

各务原同学，
参观和纸背面怎么样？"
"XMESS_0008","很好！
非常开心。","XMESS_0008","机翻辅助：

很好！
非常开心。

是的！
非常开心。

好！
我非常开心。"
"XMESS_0009","很高兴听到你这么说。","XMESS_0009","机翻辅助：

很高兴听到你这么说。

你能这么说真是太好了。"
"XMESS_0010","哎哟？","XMESS_0010","机翻辅助：

哎哟？

游泳？"
"XMESS_0011","特意来这里，
是我们拜托他的。","XMESS_0011","机翻辅助：

特意来这里，
是我们拜托他的。

我们是特地绕来这里参观的哦。


特意来这里是我们拜托你的事。"
"XMESS_0012","我想让抚子更了解山梨。

","XMESS_0012","机翻辅助：

我想让抚子更了解山梨。



我想让抚子知道更多山梨的事情。"
"XMESS_0013","是吗！？","XMESS_0013","机翻辅助：

是吗！？

是吗？？"
"XMESS_0014","嗯，是这样啊！","XMESS_0014","机翻辅助：

嗯，是这样啊！

嗯，原来是这样！

嗯，原来是这样啊！"
"XMESS_0015","你们开心就好。","XMESS_0015","机翻辅助：

你们开心就好。

你能开心就好了。

如果你能开心就好了。"
"XMESS_0016","谢谢大家！
我更喜欢山梨了！","XMESS_0016","机翻辅助：

谢谢大家！
我更喜欢山梨了！"
"XMESS_0017","嘿嘿，不客气。","XMESS_0017","机翻辅助：

嘿嘿，不客气。

嘿嘿，好啊。"
"XMESS_0018","哎呀，
好不容易在小卖部买了和纸吧？","XMESS_0018","机翻辅助：

哎呀，
好不容易在小卖部买了和纸吧？

对了，难得来一趟，要不要在纪念品店买点和纸？


好不容易去小卖店买和纸吧？"
"XMESS_0019","赞成！
可是种类好多，好难选哦。","XMESS_0019","机翻辅助：

赞成！
可是种类好多，好难选哦。

先生！
但是，有很多可能会迷路。

日落！
但是，有很多可能会迷路。"
"XMESS_0020","不只西嶋和纸，这里好像还有全国约两千五百种和纸哦。

","XMESS_0020","机翻辅助：

不只西嶋和纸，这里好像还有全国约两千五百种和纸哦。



据说不仅是西岛和纸，全国的和纸也有约2500种。



不仅是西岛和纸，据说全国的和纸约有2500种。"
"XMESS_0021","有这么多吗！？","XMESS_0021","机翻辅助：

有这么多吗！？

有那么多吗！？

有那么多吗？？"
"XMESS_0022","根本就是纸的博物馆。","XMESS_0022","机翻辅助：

根本就是纸的博物馆。

简直就是纸的博物馆。

真是纸博物馆啊。"
"XMESS_0023","这个好有趣哦，
把照片印在和纸上。","XMESS_0023","机翻辅助：

这个好有趣哦，
把照片印在和纸上。

这个真有趣啊。
你在和纸上印了照片吗。

这个很有意思。
把照片印在和纸上了吗？"
"XMESS_0024","还满清晰的耶。","XMESS_0024","机翻辅助：

还满清晰的耶。

照得很清楚啊。

拍得很清晰啊。"
"XMESS_0025","书法用的和纸也很多。","XMESS_0025","机翻辅助：

书法用的和纸也很多。

书法用的和纸也有很多呢。

书法用的和纸也很多呢。"
"XMESS_0026","书法当然少不了和纸啊。
","XMESS_0026","机翻辅助：

书法当然少不了和纸啊。


因为书法和纸是不可缺少的东西。


那是因为书法和纸是不可缺少的东西。"
"XMESS_0027","哦，这个桌灯不错耶。","XMESS_0027","机翻辅助：

哦，这个桌灯不错耶。

诶，这盏台式灯真不错。

啊，这个台灯真好啊。"
"XMESS_0028","真的，
颜色也很漂亮。","XMESS_0028","机翻辅助：

真的，
颜色也很漂亮。

是真的。
颜色也很漂亮呢。"
"XMESS_0029","感觉很沉稳，不错。
价格是……","XMESS_0029","机翻辅助：

感觉很沉稳，不错。
价格是……

气氛很平静，不错吧。
价格……

安静的气氛真好啊。
价格是……"
"XMESS_0030","……！？","XMESS_0030","机翻辅助：

……！？

！？

‥‥‥‥！？"
"XMESS_0031","咦，你不买吗？","XMESS_0031","机翻辅助：

咦，你不买吗？

咦，不买吗？

那个，不买吗？"
"XMESS_0032","等下次拿到薪水之后，
我再考虑看看。","XMESS_0032","机翻辅助：

等下次拿到薪水之后，
我再考虑看看。

如果有这次的打工费的话，
我会再考虑的。

等这次打工挣了钱，
再考虑。"
"XMESS_0033","哦～","XMESS_0033","机翻辅助：

哦～

嗯。"
