"source","target","id","developer_comments"
"XMESS_0000","欸嘿嘿嘿。","XMESS_0000","机翻辅助：

欸嘿嘿嘿。

嘿嘿。"
"XMESS_0001","抚子妹妹看起来心情很好。","XMESS_0001","机翻辅助：

抚子妹妹看起来心情很好。

抚子，你心情真好啊。

抚子，你好啊。"
"XMESS_0002","因为，你们看看这个。","XMESS_0002","机翻辅助：

因为，你们看看这个。

因为，看这个。

因为，你看这个。"
"XMESS_0003","哦，是去露营时的照片啊。","XMESS_0003","机翻辅助：

哦，是去露营时的照片啊。

啊，是去露营时的照片啊。

啊，是去露营时的照片吗。"
"XMESS_0004","重新一看，
增加了不少呢。","XMESS_0004","机翻辅助：

重新一看，
增加了不少呢。

重新看的话，
增加了很多啊。

再一看，
增加了不少呢。"
"XMESS_0005","对吧？","XMESS_0005","机翻辅助：

对吧？

是吧？"
"XMESS_0006","话说回来，比起那种事，你快点动手啦！
","XMESS_0006","机翻辅助：

话说回来，比起那种事，你快点动手啦！


嗯，比起那样的事，赶紧动手吧！


对了，别说这些了，赶快动手吧！"
"XMESS_0007","因为今天是社团教室的年底大扫除！
","XMESS_0007","机翻辅助：

因为今天是社团教室的年底大扫除！


今天是部室的年末大扫除！


今天是活动室的年末大扫除！"
"XMESS_0008","是！","XMESS_0008","机翻辅助：

是！

押忍！"
"XMESS_0009","地板扫完了～","XMESS_0009","机翻辅助：

地板扫完了～

打扫完地板的那天。

地板打扫完了。"
"XMESS_0010","这边的书架也打扫完了～","XMESS_0010","机翻辅助：

这边的书架也打扫完了～

这边也打扫完架子了哦。

我也把架子打扫完了。"
"XMESS_0011","我刚才也检查完并整理好店里的备品了。
","XMESS_0011","机翻辅助：

我刚才也检查完并整理好店里的备品了。


我的备品检查和整理也刚刚结束。


我的物品检查和整理也刚刚结束。"
"XMESS_0012","那么，年底大扫除就到此结束。","XMESS_0012","机翻辅助：

那么，年底大扫除就到此结束。

那么年末大扫除就到此结束了。

年末大扫除到此结束吧。"
"XMESS_0013","啊啊，辛苦了。","XMESS_0013","机翻辅助：

啊啊，辛苦了。

啊，辛苦了。"
"XMESS_0014","辛苦了！","XMESS_0014","机翻辅助：

辛苦了！

大家辛苦了！"
"XMESS_0015","今年发生了好多事啊。","XMESS_0015","机翻辅助：

今年发生了好多事啊。

今年发生了很多事情啊。

今年发生了很多事呢。"
"XMESS_0016","第一件大事是野酷的成立……","XMESS_0016","机翻辅助：

第一件大事是野酷的成立……

最重要的事情是野库尔的设立和……

最重要的事情是野来的成立……"
"XMESS_0017","抚子果然要入社吧。","XMESS_0017","机翻辅助：

抚子果然要入社吧。

抚子的入部吧，果然。

还是抚子的入团吧。"
"XMESS_0018","咦？我的？","XMESS_0018","机翻辅助：

咦？我的？

啊，我的？

诶，我的？"
"XMESS_0019","是啊，
或许就是因为抚子入社，
才会有现在的野球场。","XMESS_0019","机翻辅助：

是啊，
或许就是因为抚子入社，
才会有现在的野球场。

是啊。
也许是因为抚子加入了社团，
才有了现在的野来。

小气鬼。
因为抚子加入了社团，
所以可能有现在的野地。"
"XMESS_0020","是这样吗？","XMESS_0020","机翻辅助：

是这样吗？

是吗？"
"XMESS_0021","不，绝对是这样没错。","XMESS_0021","机翻辅助：

不，绝对是这样没错。

不，绝对是这样。"
"XMESS_0022","因为抚子入社，
我才能和小凛搭上线，
之后也和齐藤同学……","XMESS_0022","机翻辅助：

因为抚子入社，
我才能和小凛搭上线，
之后也和齐藤同学……

因为抚子加入了社团，
所以和凛也有了联系，
之后和齐藤同学也……

因为抚子加入了社团，
所以和凛有了联系，
之后又和齐藤同学……"
"XMESS_0023","而这集大成之作，
就是最近的翻版。","XMESS_0023","机翻辅助：

而这集大成之作，
就是最近的翻版。

所以，
那个集大成就是前几天的栗子蛋糕。

而集大成就是之前的圣诞晚会。"
"XMESS_0024","所以，
抚子妹妹。","XMESS_0024","机翻辅助：

所以，
抚子妹妹。

对了，
抚子。

所以，
抚子。"
"XMESS_0025","今后也请多多指教。","XMESS_0025","机翻辅助：

今后也请多多指教。

今后也请多关照啊。

今后也请多多关照。"
"XMESS_0026","嗯！
我也要请你多多指教！","XMESS_0026","机翻辅助：

嗯！
我也要请你多多指教！

嗯！
彼此彼此，也很高兴！

嗯！
我才好呢！"
"XMESS_0027","明年也要多多活动哦！","XMESS_0027","机翻辅助：

明年也要多多活动哦！"
"XMESS_0028","是！","XMESS_0028","机翻辅助：

是！

押忍！"
"XCMNT_0164","CG“葵尾声纪念”已获得","XCMNT_0164","机翻辅助：

CG“葵尾声纪念”已获得

获得了CG“葵尾声纪念”

获得了CG“葵结尾纪念”"
"XCMNT_0173","恭喜您获得CG“全终章达成纪念”","XCMNT_0173","机翻辅助：

恭喜您获得CG“全终章达成纪念”

获得了CG“全结局到达纪念”

获得了CG“全结尾到达纪念”"
