"source","target","id","developer_comments"
"XMESS_0000","本栖湖露营，
辛苦了","XMESS_0000","机翻辅助：

本栖湖露营，
辛苦了

本栖湖露营，
辛苦了。

本栖湖露营辛苦了"
"XMESS_0001","辛苦了～","XMESS_0001","机翻辅助：

辛苦了～

辛苦了

辛苦了。"
"XMESS_0002","该怎么说呢，
本栖湖这个地方，","XMESS_0002","机翻辅助：

该怎么说呢，
本栖湖这个地方，

怎么说呢，
本栖湖"
"XMESS_0003","就像是随时欢迎我们的家一样。
","XMESS_0003","机翻辅助：

就像是随时欢迎我们的家一样。


就像随时迎接我们的站台一样


就像随时迎接我们的家一样。"
"XMESS_0004","是啊。","XMESS_0004","机翻辅助：

是啊。

还行吧

是啊"
"XMESS_0005","本栖湖露营感觉如何？
","XMESS_0005","机翻辅助：

本栖湖露营感觉如何？


本栖湖露营怎么样？"
"XMESS_0006","去了一趟感觉很不错，
是个很棒的经验。","XMESS_0006","机翻辅助：

去了一趟感觉很不错，
是个很棒的经验。

去了真是太好了，
这是一次很好的经验

去了真好，
这是一次很好的经历。"
"XMESS_0007","那真是太好了。","XMESS_0007","机翻辅助：

那真是太好了。

那太好了"
"XMESS_0008","本栖湖露营，
辛苦了","XMESS_0008","机翻辅助：

本栖湖露营，
辛苦了

本栖湖露营，
辛苦了。

本栖湖露营辛苦了"
"XMESS_0009","辛苦了～","XMESS_0009","机翻辅助：

辛苦了～

辛苦了

辛苦了。"
"XMESS_0010","竹轮，
你没感冒吧？","XMESS_0010","机翻辅助：

竹轮，
你没感冒吧？

竹轮，
没感冒吧？

竹轮，
你没感冒吗？"
"XMESS_0011","齐藤说她好像没事。
","XMESS_0011","机翻辅助：

齐藤说她好像没事。


齐藤说好像没事。


齐藤说好像没事"
"XMESS_0012","这样啊？
那太好了～","XMESS_0012","机翻辅助：

这样啊？
那太好了～

是这样吗？
太好了。

是吗？
太好了"
"XMESS_0013","改天大家再一起去吧。
","XMESS_0013","机翻辅助：

改天大家再一起去吧。


总有一天大家再一起去吧


什么时候大家再一起去吧"
"XMESS_0014","也约露营的大家一起去。","XMESS_0014","机翻辅助：

也约露营的大家一起去。

邀请野库尔的大家

也邀请野来的大家"
"XMESS_0015","嗯，我会考虑的。
那就晚安了。","XMESS_0015","机翻辅助：

嗯，我会考虑的。
那就晚安了。

哦，我会考虑的，晚安


啊，我想好了，晚安"
"XMESS_0016","晚安。","XMESS_0016","机翻辅助：

晚安。

晚安"
