"source","target","id","developer_comments"
"XMESS_0000","难道……
他又在玩弄我的头发吗？","XMESS_0000","机翻辅助：

难道……
他又在玩弄我的头发吗？

难道……
你又在弄我的头发吗？"
"XMESS_0001","就是说啊～","XMESS_0001","机翻辅助：

就是说啊～

是啊。

苏打啊。"
"XMESS_0002","我的头发可不是玩具哦。","XMESS_0002","机翻辅助：

我的头发可不是玩具哦。

我的头发不是玩具。

我的头发可不是玩具。"
"XMESS_0003","凛的头发又长又直，
很好玩弄。","XMESS_0003","机翻辅助：

凛的头发又长又直，
很好玩弄。

因为凛的头发是长直的。
有摆弄的价值啊。

因为凛的头发是长直发。
有摆弄的价值。"
"XMESS_0004","……","XMESS_0004","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0005","好，完成了。","XMESS_0005","机翻辅助：

好，完成了。

好的，做好了。

是的，做好了。"
"XMESS_0006","（啊，这次很正常。）","XMESS_0006","机翻辅助：

（啊，这次很正常。）

（啊，这次很普通。）

（啊，这次很普通）"
"XMESS_0007","啊，换个话题。","XMESS_0007","机翻辅助：

啊，换个话题。

啊，话会变的。"
"XMESS_0008","昨天我在家看电视的时候，
竹轮就爬到我的腿上来了。","XMESS_0008","机翻辅助：

昨天我在家看电视的时候，
竹轮就爬到我的腿上来了。

昨天在家看电视的时候，
我的膝盖上坐着竹轮。

昨天在家看电视的时候，
有个竹轮骑到了我的膝盖上。"
"XMESS_0009","竹轮爬到我的腿上，
是很稀奇的事情吗？","XMESS_0009","机翻辅助：

竹轮爬到我的腿上，
是很稀奇的事情吗？

把竹轮放在膝盖上，
很稀奇吗？

竹轮坐在膝盖上，
是很少见的事情吗？"
"XMESS_0010","虽然不是这样，
但那家伙就这样睡着了。","XMESS_0010","机翻辅助：

虽然不是这样，
但那家伙就这样睡着了。

不是那样的，
那家伙就这样睡着了。

虽然不是那样，
但那家伙就那样睡着了。"
"XMESS_0011","因为她睡得很舒服，
我也不忍心叫醒她。","XMESS_0011","机翻辅助：

因为她睡得很舒服，
我也不忍心叫醒她。

她睡得很舒服，
我不忍心叫醒她。

因为睡得很舒服，
所以不忍心起床。"
"XMESS_0012","就算想站起来也站不起来，
真的很伤脑筋。","XMESS_0012","机翻辅助：

就算想站起来也站不起来，
真的很伤脑筋。

想站也站不起来，
真的很为难。

想站起来也站不起来，
真的很为难。"
"XMESS_0013","喏，这就是当时的照片。","XMESS_0013","机翻辅助：

喏，这就是当时的照片。

你看，这就是当时的照片。

看，这就是当时的照片。"
"XMESS_0014","连照片都拍了，还有什么好困扰的？","XMESS_0014","机翻辅助：

连照片都拍了，还有什么好困扰的？

连照片都拍了，有什么为难的。"
"XMESS_0015","啊哈哈，被发现啦。","XMESS_0015","机翻辅助：

啊哈哈，被发现啦。

啊哈哈，露馅了吗？

哈哈，被发现了吗。"
"XMESS_0016","下次再见到竹轮的话，
要陪它玩哦。","XMESS_0016","机翻辅助：

下次再见到竹轮的话，
要陪它玩哦。

下次再见到竹轮的话，
你就多玩一会儿吧。

下次再遇到竹轮时，
一定要好好玩哦。"
"XMESS_0017","好，交给我吧。","XMESS_0017","机翻辅助：

好，交给我吧。

啊，交给我吧。"
