"source","target","id","developer_comments"
"XMESS_0000","今天要迎接小岛凛，
召开野酷会议！","XMESS_0000","机翻辅助：

今天要迎接小岛凛，
召开野酷会议！

今天迎接结束，
开始野战会议！

今天迎接结束野来的会议开始！"
"XMESS_0001","是！","XMESS_0001","机翻辅助：

是！

押忍！"
"XMESS_0002","咦～～
今天的工作内容是“把被煤熏黑的咖啡壶洗干净”
耶。","XMESS_0002","机翻辅助：

咦～～
今天的工作内容是“把被煤熏黑的咖啡壶洗干净”
耶。

嗯，今天的活动内容是“把被煤弄得漆黑的咖啡壶弄干净吧”。



今天的活动内容是“清洁被煤灰熏黑的咖啡壶”。"
"XMESS_0003","毕竟我有用篝火煮沸热水。","XMESS_0003","机翻辅助：

毕竟我有用篝火煮沸热水。

用篝火烧水了啊。

是用篝火烧水的。"
"XMESS_0004","为什么连我也得参加啊？","XMESS_0004","机翻辅助：

为什么连我也得参加啊？

为什么连我都要参加？

为什么连我也要参加？"
"XMESS_0005","至少他是个露营经验比我们丰富的露营者。
","XMESS_0005","机翻辅助：

至少他是个露营经验比我们丰富的露营者。


至少比我们经验丰富的糖果。


至少比我们经验丰富。"
"XMESS_0006","不好意思，
希望你能以观察员的身份参加。","XMESS_0006","机翻辅助：

不好意思，
希望你能以观察员的身份参加。

不好意思，
希望你作为观察员参加。"
"XMESS_0007","算了，无所谓。","XMESS_0007","机翻辅助：

算了，无所谓。

算了。

还好。"
"XMESS_0008","那么，要开始咯！","XMESS_0008","机翻辅助：

那么，要开始咯！

那就开始吧！"
"XMESS_0009","有！","XMESS_0009","机翻辅助：

有！

是的！

好！"
"XMESS_0010","首先要准备的是这个。
漆黑的咖啡壶。","XMESS_0010","机翻辅助：

首先要准备的是这个。
漆黑的咖啡壶。

首先要准备的就是这个。
漆黑的咖啡壶。

首先准备的是这个——全黑的咖啡壶。"
"XMESS_0011","真是惊人的煤烟。","XMESS_0011","机翻辅助：

真是惊人的煤烟。

好大的煤灰啊。

好大的灰尘啊。"
"XMESS_0012","要把这些都清理干净，
感觉会很费工夫。","XMESS_0012","机翻辅助：

要把这些都清理干净，
感觉会很费工夫。

要把那个弄干净，
好像相当费力。

把它弄干净的话，
骨头会很骨折的。"
"XMESS_0013","小岛岛是怎么把营火台的煤弄掉的？

","XMESS_0013","机翻辅助：

小岛岛是怎么把营火台的煤弄掉的？



岛林是怎么把篝火台的煤弄掉的？



西马林是怎么清除篝火台上的煤灰的？"
"XMESS_0014","我将水管刷的刷头浸泡在厨房用清洁剂原液里，
让脏污浮起再冲掉。","XMESS_0014","机翻辅助：

我将水管刷的刷头浸泡在厨房用清洁剂原液里，
让脏污浮起再冲掉。

我浸泡在厨房用管道清洁剂的原液中，
把污渍浮起来弄掉了。

我把它浸在厨房用管道清洁剂的原液里，
让污垢浮在上面。"
"XMESS_0015","不过这里是理科教室，
如果要用同样的方法，
我觉得还是在外面做比较好。","XMESS_0015","机翻辅助：

不过这里是理科教室，
如果要用同样的方法，
我觉得还是在外面做比较好。

但是这里是理科室，
如果用同样的方法做的话，
还是在外面做比较好。

不过这里是理科教室，
如果用同样的方法，
我觉得还是在外面做比较好。"
"XMESS_0016","的确，不通风的话可能会有危险。","XMESS_0016","机翻辅助：

的确，不通风的话可能会有危险。

确实不换气的话可能很危险。"
"XMESS_0017","放心吧，
这次我会用这个！","XMESS_0017","机翻辅助：

放心吧，
这次我会用这个！

放心吧。
这次用这个！

放心吧。
这次就用这个！"
"XMESS_0018","小苏打和美拉蜜海绵！","XMESS_0018","机翻辅助：

小苏打和美拉蜜海绵！

小苏打和三聚氰胺海绵！"
"XMESS_0019","啊，
就是在家洗锅子时用来洗掉锅底焦痕的那个！","XMESS_0019","机翻辅助：

啊，
就是在家洗锅子时用来洗掉锅底焦痕的那个！

啊，
是家里用来清除烧焦的锅的那个！

啊，
是在家里把锅烧焦的时候用的家伙！"
"XMESS_0020","铝制品如果使用小苏打，
会因化学反应而变黑。","XMESS_0020","机翻辅助：

铝制品如果使用小苏打，
会因化学反应而变黑。

在铝制品中使用碳酸氢钠的话，
化学反应会变得漆黑。

如果用小苏打清洗铝制品，会发生化学反应，让铝制品变得乌漆抹黑。"
