"source","target","id","developer_comments"
"XMESS_0000","伊斯特伍德的管理员，
总觉得很厉害啊","XMESS_0000","机翻辅助：

伊斯特伍德的管理员，
总觉得很厉害啊

伊斯特伍德的管理员，
好像挺厉害的

东伍德的管理员感觉很厉害呢。"
"XMESS_0001","经你这么一说，
我好像也对他印象深刻。","XMESS_0001","机翻辅助：

经你这么一说，
我好像也对他印象深刻。

听你这么一说，
我可能记得很清楚

如果你说的话，
你可能会记得很深"
"XMESS_0002","虽然他人很亲切，
不是坏人。","XMESS_0002","机翻辅助：

虽然他人很亲切，
不是坏人。

对我很亲切，
虽然不是坏人

他对我很好，
也不是坏人。"
"XMESS_0003","但可能很容易招人误会吧。
","XMESS_0003","机翻辅助：

但可能很容易招人误会吧。


可能是容易被误解的人吧


可能是个容易被误解的人"
"XMESS_0004","嗯，到底是怎样呢？
（´·ω·`）","XMESS_0004","机翻辅助：

嗯，到底是怎样呢？
（´·ω·`）

嗯，怎么样呢？
（´·ω･`）

嗯，怎么样呢？
（´·ω·`）"
"XMESS_0005","抚子，
搭电车的感觉如何？","XMESS_0005","机翻辅助：

抚子，
搭电车的感觉如何？

抚子，
乘电车怎么样？

抚子，
电车移动怎么样？"
"XMESS_0006","比想象中还要新鲜！","XMESS_0006","机翻辅助：

比想象中还要新鲜！

比想象的还要新鲜！"
"XMESS_0007","从车站到露营场是搭巴士移动这点也很棒。
","XMESS_0007","机翻辅助：

从车站到露营场是搭巴士移动这点也很棒。


从车站到露营地坐巴士也不错呢


从车站坐公交到露营地也不错"
"XMESS_0008","嗯，
用走的可能确实会很累。","XMESS_0008","机翻辅助：

嗯，
用走的可能确实会很累。

嗯，
确实走路的话可能会很辛苦

嗯，
走路确实很辛苦"
"XMESS_0009","就是说啊～","XMESS_0009","机翻辅助：

就是说啊～

是啊

是啊。"
"XMESS_0010","小凛，
单人露营辛苦了。","XMESS_0010","机翻辅助：

小凛，
单人露营辛苦了。

凛酱的solo露营辛苦了


凛酱solo camp辛苦啦～"
"XMESS_0011","啊啊，谢啦","XMESS_0011","机翻辅助：

啊啊，谢啦

啊，谢谢"
"XMESS_0012","伊斯特伍德，
是面向solo露营的吗？","XMESS_0012","机翻辅助：

伊斯特伍德，
是面向solo露营的吗？

东伍德适合单人露营吗？


伊斯特伍德适合独唱吗？"
"XMESS_0013","其实也没有特别适合。
","XMESS_0013","机翻辅助：

其实也没有特别适合。


也不是什么特别的地方啊


也不是什么特别的地方"
"XMESS_0014","应该是那种一大群人去也能玩得很开心的地方吧。
","XMESS_0014","机翻辅助：

应该是那种一大群人去也能玩得很开心的地方吧。


是很多人一起去也能享受的地方吧


应该是很多人去也能享受的地方吧"
"XMESS_0015","嗯～","XMESS_0015","机翻辅助：

嗯～

弗～恩"
"XMESS_0016","呼～
我开始想睡了。","XMESS_0016","机翻辅助：

呼～
我开始想睡了。

嗯～
总觉得困了

呼～
好像有点困了"
"XMESS_0017","我要睡了。
那就晚安咯。","XMESS_0017","机翻辅助：

我要睡了。
那就晚安咯。

我要睡觉了，
晚安。

我要睡觉了"
"XMESS_0018","嗯，晚安。","XMESS_0018","机翻辅助：

嗯，晚安。

嗯，晚安"
