"source","target","id","developer_comments"
"XMESS_0000","（说起来，
　今天早上来的时候听到的声音）","XMESS_0000","机翻辅助：

（说起来，
　今天早上来的时候听到的声音）

（这么说来，
　今天早上去的路上听到的声音）

（对了，
　今天早上去的时候听到的声音）"
"XMESS_0001","（到底是什么呢）","XMESS_0001","机翻辅助：

（到底是什么呢）

（到底是什么呢？）

（到底是怎么回事呢？）"
"XMESS_0002","（难道是鬼怪之类的……）","XMESS_0002","机翻辅助：

（难道是鬼怪之类的……）

（莫非是妖怪……）

（难道是妖怪吗……）"
"XMESS_0003","（啊哈哈，怎么可能嘛）","XMESS_0003","机翻辅助：

（啊哈哈，怎么可能嘛）

（啊哈哈，没有那样的理由吗？）

（哈哈哈，怎么可能？）"
"XMESS_0004","（说起来，
　昨天我在这里和小狗）","XMESS_0004","机翻辅助：

（说起来，
　昨天我在这里和小狗）

（这么说来，
　昨天在这里和小狗一起）

（对了，
　昨天在这里和小狗）"
"XMESS_0005","喂，小狗。","XMESS_0005","机翻辅助：

喂，小狗。

喂，小狗啊。"
"XMESS_0006","……","XMESS_0006","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0007","不行啊。","XMESS_0007","机翻辅助：

不行啊。

不行吗？"
"XMESS_0008","（昨天的小狗，
　跑哪里去了呢）","XMESS_0008","机翻辅助：

（昨天的小狗，
　跑哪里去了呢）

（昨天的小狗去哪里了？）
　

（昨天的小狗跑哪儿去了？）"
"XMESS_0009","（如果我也像小凛一样，
　考到驾照的话……）","XMESS_0009","机翻辅助：

（如果我也像小凛一样，
　考到驾照的话……）

（像凛一样，
　如果我也能拿到驾照的话……）

（如果我也能像凛一样拿到驾照的话……）"
"XMESS_0010","（就能不依靠姐姐，一个人去露营了吗？）
　
　","XMESS_0010","机翻辅助：

（就能不依靠姐姐，一个人去露营了吗？）
　
　

（不依赖姐姐，一个人去露营吗？）
　
　

（不依赖姐姐，会一个人去露营吗？）"
"XMESS_0011","……","XMESS_0011","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0012","啊哈哈，不可能的。","XMESS_0012","机翻辅助：

啊哈哈，不可能的。

啊，不行。

哈哈哈，不行不行。"
"XMESS_0013","姐姐肯定不会同意的。
","XMESS_0013","机翻辅助：

姐姐肯定不会同意的。


姐姐好像不会原谅我的。


姐姐不会原谅我的。"
"XMESS_0014","好了，赶紧回去吃饭吧。","XMESS_0014","机翻辅助：

好了，赶紧回去吃饭吧。

那么，早点回去吃饭，吃饭。

快、快回家吃饭。"
"XMESS_0015","轻型机车驾照啊。","XMESS_0015","机翻辅助：

轻型机车驾照啊。

电动车驾照啊。

驾照啊。"
"XMESS_0016","总觉得我莫名地兴奋起来了。
","XMESS_0016","机翻辅助：

总觉得我莫名地兴奋起来了。


不知怎的心情变得很高涨。


总觉得心情很奇怪啊。"
"XMESS_0017","（如果我真的去考驾照，
　姐姐她们会是什么表情呢？）","XMESS_0017","机翻辅助：

（如果我真的去考驾照，
　姐姐她们会是什么表情呢？）

（如果真的要考驾照的话，
　姐姐们会是什么样的表情呢？）

（如果真的说要考驾照，
　姐姐们会是什么表情呢？）"
"XMESS_0018","（会生气吗？
　还是……）","XMESS_0018","机翻辅助：

（会生气吗？
　还是……）

（会被骂吗？
　还是……）"
"XMESS_0019","……","XMESS_0019","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0020","（怎、怎么办。
　难道我——）","XMESS_0020","机翻辅助：

（怎、怎么办。
　难道我——）

（怎么办？
　莫非是我——）

（怎么办？
　难道是我——）"
"XMESS_0021","（认真起来了？）","XMESS_0021","机翻辅助：

（认真起来了？）

（相当认真了吗？）

（相当认真了？）"
