"source","target","id","developer_comments"
"XCMNT_0017","“抵达自家”","XCMNT_0017","机翻辅助：

“抵达自家”

“到达自己家”

“到家”"
"XMESS_0000","我回来了～～","XMESS_0000","机翻辅助：

我回来了～～

我回来了。

只是啊。"
"XMESS_0001","欢迎回来。","XMESS_0001","机翻辅助：

欢迎回来。

欢迎回来小姐。

菜回来了。"
"XMESS_0002","啊，
凛，
我打算用爷爷送来的鱼煮火锅。","XMESS_0002","机翻辅助：

啊，
凛，
我打算用爷爷送来的鱼煮火锅。

啊，
凛。
我想用爷爷送来的鱼做火锅。"
"XMESS_0003","你换好衣服之后可以来帮忙吗？","XMESS_0003","机翻辅助：

你换好衣服之后可以来帮忙吗？

换衣服的话能帮我吗？

你能帮我换衣服吗？"
"XMESS_0004","知道了，
我换好衣服就下去。","XMESS_0004","机翻辅助：

知道了，
我换好衣服就下去。

我知道了。
换好衣服就下楼。

我知道了。
换了衣服就下来。"
"XMESS_0005","那我要做什么呢？","XMESS_0005","机翻辅助：

那我要做什么呢？

那么，做什么好呢？"
"XMESS_0006","那你帮我切萝卜吧。","XMESS_0006","机翻辅助：

那你帮我切萝卜吧。

那你把萝卜放下来啊。

那就把萝卜切下来吧。"
"XMESS_0007","知道了。","XMESS_0007","机翻辅助：

知道了。

我知道了。"
"XMESS_0008","话说回来，
下次露营的地点决定好了吗？","XMESS_0008","机翻辅助：

话说回来，
下次露营的地点决定好了吗？

这么说来，
下一个露营的地点定下来了吗？

对了，
下次露营的地点定下来了吗？"
"XMESS_0009","嗯，要去田贯湖了。","XMESS_0009","机翻辅助：

嗯，要去田贯湖了。

嗯，决定去田贯湖了。

嗯，我要去田贯湖了。"
"XMESS_0010","哦，不错啊。
要在湖畔露营是吧。","XMESS_0010","机翻辅助：

哦，不错啊。
要在湖畔露营是吧。

啊，不是很好吗。
应该是湖畔的露营吧。

啊，不是挺好的吗？
就是在湖畔露营。"
"XMESS_0011","啊，嗯，是啊。","XMESS_0011","机翻辅助：

啊，嗯，是啊。

啊，是啊。

啊、啊，是这样啊。"
"XMESS_0012","（说起来也是。
　要在湖畔露营是吧……）","XMESS_0012","机翻辅助：

（说起来也是。
　要在湖畔露营是吧……）

（这么说来是这样啊。
　是在湖畔露营吧……）

（这么说来，
　原来是湖畔的露营啊……）"
"XMESS_0013","（这样或许会更期待。）","XMESS_0013","机翻辅助：

（这样或许会更期待。）

（可能更增加了乐趣）

（也许更有乐趣了）"
