"source","target","id","developer_comments"
"XCMNT_0017","“周四午休”","XCMNT_0017","机翻辅助：

“周四午休”

“星期四的午休”"
"XMESS_0000","我吃饱了。","XMESS_0000","机翻辅助：

我吃饱了。"
"XMESS_0001","已经吃完了吗？
吃得真快啊～","XMESS_0001","机翻辅助：

已经吃完了吗？
吃得真快啊～

你已经吃完了吗？
好早啊。

已经吃完了吗？
好快啊。"
"XMESS_0002","嘿嘿，
因为我肚子有点饿了。","XMESS_0002","机翻辅助：

嘿嘿，
因为我肚子有点饿了。

嘿嘿，
肚子有点饿了。

嘿嘿，
我肚子有点饿了。"
"XMESS_0003","但是，
抚子看起来很好吃地吃着呢。","XMESS_0003","机翻辅助：

但是，
抚子看起来很好吃地吃着呢。

不过抚子吃东西的样子看起来真的很好吃。


不过抚子吃起来好像很好吃呢。"
"XMESS_0004","连我看了，
都自然而然地露出笑容。","XMESS_0004","机翻辅助：

连我看了，
都自然而然地露出笑容。

看着看着，
自然也会露出笑容。

看到的我，
自然会露出笑容的。"
"XMESS_0005","嘿嘿～","XMESS_0005","机翻辅助：

嘿嘿～

嘿嘿。"
"XMESS_0006","啊，
对了，
我在网络上看到很令人在意的报道。","XMESS_0006","机翻辅助：

啊，
对了，
我在网络上看到很令人在意的报道。

啊，
对了，
我在网上发现了一篇很感兴趣的报道。

啊，
这么说来，
我在网上发现了很在意的报道。"
"XMESS_0007","你们看，
这个。
是任何人都能简单做出的烛台热狗。","XMESS_0007","机翻辅助：

你们看，
这个。
是任何人都能简单做出的烛台热狗。

看、
看这个。
谁都能简单地做的卡顿犬。

你看这个。
谁都能简单做的卡丁车狗。"
"XMESS_0008","我看看哦？
哦，
只是把用铝箔纸包好的热狗放进牛奶盒里烤而已啊。","XMESS_0008","机翻辅助：

我看看哦？
哦，
只是把用铝箔纸包好的热狗放进牛奶盒里烤而已啊。

哪个哪个？
啊，
只是把铝箔纸包着的热狗放进牛奶盒里烤吗？

哪一个？
啊，
只是把用铝箔包起来的热狗放进牛奶包里烤吗。"
"XMESS_0009","听说非常简单又好吃！","XMESS_0009","机翻辅助：

听说非常简单又好吃！

非常简单又好吃！

非常简单很好吃！"
"XMESS_0010","虽然这个周末可能没办法，
不过以后露营的时候，
或许可以试着做来当早餐。","XMESS_0010","机翻辅助：

虽然这个周末可能没办法，
不过以后露营的时候，
或许可以试着做来当早餐。

这个周末可能不行，什么时候作为露营的早饭做一下也可以。



这个周末可能不行，但总有一天可以用露营的早饭做一下。"
"XMESS_0011","对吧？
我还会再查其他东西哦！","XMESS_0011","机翻辅助：

对吧？
我还会再查其他东西哦！

对吧？
其他还有很多要调查的呢！

对吧？
我还会调查其他的事情哦！"
"XMESS_0012","好！
交给你了，抚子！","XMESS_0012","机翻辅助：

好！
交给你了，抚子！

哦！
交给你了，抚子！

喔！
交给你了，抚子！"
"XMESS_0013","是！","XMESS_0013","机翻辅助：

是！

押忍！"
