"source","target","id","developer_comments"
"XMESS_0000","我回来了～～","XMESS_0000","机翻辅助：

我回来了～～

我回来了。

只是啊。"
"XMESS_0001","欢迎回来。","XMESS_0001","机翻辅助：

欢迎回来。

欢迎回来小姐。

菜回来了。"
"XMESS_0002","啊，姐姐。","XMESS_0002","机翻辅助：

啊，姐姐。"
"XMESS_0003","圣诞节露营的地方。
决定在哪里了？","XMESS_0003","机翻辅助：

圣诞节露营的地方。
决定在哪里了？

圣诞夏令营的地点。
决定在哪里了？

你们决定好圣诞露营的地点了吗？"
"XMESS_0004","咦……？
我还没说吗！","XMESS_0004","机翻辅助：

咦……？
我还没说吗！

咦……？
还没说来着！？

咦……？
我还没说过吗？？"
"XMESS_0005","我没听说耶，所以才问你啊。","XMESS_0005","机翻辅助：

我没听说耶，所以才问你啊。

因为没听所以在听？

因为没听所以才听的？"
"XMESS_0006","地点决定在本栖湖了。","XMESS_0006","机翻辅助：

地点决定在本栖湖了。

地点定在本栖湖了哦。

地点定在了本栖湖。"
"XMESS_0007","地点决定在叫做麓营场的地方了。","XMESS_0007","机翻辅助：

地点决定在叫做麓营场的地方了。

地点定在山脚下的露营地。"
"XMESS_0008","地点决定在山梨市的东部伍德露营场了。

","XMESS_0008","机翻辅助：

地点决定在山梨市的东部伍德露营场了。



地点定在山梨市的东伍德露营地。



地点定在了山梨市的伊斯特伍德露营地。"
"XMESS_0009","地点决定在长野的高孤独高原了。
","XMESS_0009","机翻辅助：

地点决定在长野的高孤独高原了。


地点定在长野的高波奇高原。


地点定在了长野的高地高原。"
"XMESS_0010","地点决定在四尾连湖了。","XMESS_0010","机翻辅助：

地点决定在四尾连湖了。

地点定在四尾连湖。"
"XMESS_0011","地点决定在长野的阵马形山了。
","XMESS_0011","机翻辅助：

地点决定在长野的阵马形山了。


地点定在长野的阵马形山。


地点定在长野的一个叫阵马形山的地方。"
"XMESS_0012","地点决定在朝雾高原露营场了。","XMESS_0012","机翻辅助：

地点决定在朝雾高原露营场了。

地点定在朝雾高原露营地了。

地点定在朝雾高原露营地。"
"XMESS_0013","地点决定在田贯湖了。","XMESS_0013","机翻辅助：

地点决定在田贯湖了。

地点定在田贯湖了。

地点定在了田贯湖。"
"XMESS_0014","抱歉我忘了说，
还要麻烦你接送我哦。","XMESS_0014","机翻辅助：

抱歉我忘了说，
还要麻烦你接送我哦。

对不起，我忘了说。
还请您接送我。

对不起我忘记说了。
请再接送我。"
"XMESS_0015","好的好的。","XMESS_0015","机翻辅助：

好的好的。

是的是的。"
