"source","target","id","developer_comments"
"XMESS_0000","虽然我隐约有个“就是这里”
的头绪……","XMESS_0000","机翻辅助：

虽然我隐约有个“就是这里”
的头绪……

虽然总觉得“就是这里”
有了眉目……

总觉得“在这里”
有了眼睛……"
"XMESS_0001","圣诞露营真的可以在那里举办吗？

","XMESS_0001","机翻辅助：

圣诞露营真的可以在那里举办吗？



圣诞露营，真的可以在那里进行吗？



圣诞夏令营真的可以在那里举行吗？"
"XMESS_0002","唉～","XMESS_0002","机翻辅助：

唉～

啊～

哈～"
"XMESS_0003","抚子，你怎么了？
从一大早就一脸怪怪的。","XMESS_0003","机翻辅助：

抚子，你怎么了？
从一大早就一脸怪怪的。

怎么了抚子？
从早上开始就露出奇怪的表情。

抚子，你怎么了？
一早就露出奇怪的表情。"
"XMESS_0004","仔细看，凛。
这是一张烦恼的脸。","XMESS_0004","机翻辅助：

仔细看，凛。
这是一张烦恼的脸。

仔细看，凛。
这是烦恼的表情。

小凛，你仔细看，这是烦恼的表情哦。"
"XMESS_0005","莫非栗子饼的位置，
还没决定吗？","XMESS_0005","机翻辅助：

莫非栗子饼的位置，
还没决定吗？

难道你还没决定圣诞露营的地点吗？


难不成还没决定好退房的地点？"
"XMESS_0006","不，我心里已经决定了，但又觉得这样真的好吗……
","XMESS_0006","机翻辅助：

不，我心里已经决定了，但又觉得这样真的好吗……


嗯，在我心中已经决定了，真的这样就好了吗……


不，我心里已经决定了，但是真的可以吗……"
"XMESS_0007","我说啊，提议在圣诞节露营的人是抚子吧。

","XMESS_0007","机翻辅助：

我说啊，提议在圣诞节露营的人是抚子吧。



那个啊。
说要在圣诞节露营的是抚子吧。


那个啊。
是抚子提出圣诞节去露营的吧。"
"XMESS_0008","因为很容易说出来，
所以不客气地决定就好了。","XMESS_0008","机翻辅助：

因为很容易说出来，
所以不客气地决定就好了。

既然你都这么说了，那就别客气，直接决定吧。


既然已经提出来了，就不要客气，决定就好了。"
"XMESS_0009","是、是这样吗？","XMESS_0009","机翻辅助：

是、是这样吗？

是、是吗？"
"XMESS_0010","嗯，
所以你别在意。
抚子决定的地点就是圣诞露营的会场。","XMESS_0010","机翻辅助：

嗯，
所以你别在意。
抚子决定的地点就是圣诞露营的会场。

啊，
所以别在意。
抚子决定的地方是克里坎会场。

啊，
所以别放在心上。
抚子决定的地点就是鉴赏会会场。"
"XMESS_0011","嗯，我知道了！
谢谢你，小凛！","XMESS_0011","机翻辅助：

嗯，我知道了！
谢谢你，小凛！

嗯，知道了！
谢谢，凛酱！

嗯，知道了！
谢谢你，凛！"
"XMESS_0012","真是的，
真是个让人操心的家伙。","XMESS_0012","机翻辅助：

真是的，
真是个让人操心的家伙。

哎呀呀。
真是个多管闲事的家伙。

哎呀。
是个会照顾人的家伙。"
