"source","target","id","developer_comments"
"XMESS_0000","（有点慢耶，我想应该快到了。
）","XMESS_0000","机翻辅助：

（有点慢耶，我想应该快到了。
）

（有点晚了，我想差不多了。
）

（有点晚啊。
我觉得差不多了。）"
"XMESS_0001","小凛——！","XMESS_0001","机翻辅助：

小凛——！

凛酱——嗯！

凛茶——！"
"XMESS_0002","（啊……来了。）","XMESS_0002","机翻辅助：

（啊……来了。）

（啊……来了）"
"XMESS_0003","凛，
对不起。
中途去厕所的话有点晚了。","XMESS_0003","机翻辅助：

凛，
对不起。
中途去厕所的话有点晚了。

凛，
对不起。
中途去了趟厕所就晚了。

小凛，抱歉。
我中途去了一趟洗手间，所以有点迟到了。"
"XMESS_0004","没关系，
我没等多久。","XMESS_0004","机翻辅助：

没关系，
我没等多久。

没什么。
我没等那么久。

没关系。
我也没等那么久。"
"XMESS_0005","樱姐姐，今天也麻烦你了。","XMESS_0005","机翻辅助：

樱姐姐，今天也麻烦你了。

樱姐姐，今天也请多多关照。"
"XMESS_0006","嗯，彼此彼此。","XMESS_0006","机翻辅助：

嗯，彼此彼此。"
"XMESS_0007","那你们两个都上车吧。
我要出发去山脚下的露营地。","XMESS_0007","机翻辅助：

那你们两个都上车吧。
我要出发去山脚下的露营地。

那么，两个人都上车吧。
向山脚下的露营地出发。

那么，你们两个都上车吧，我们要往山麓露营场出发了。"
"XMESS_0008","是！","XMESS_0008","机翻辅助：

是！

是的！"
"XMESS_0009","今天是开你妹妹的车吗？","XMESS_0009","机翻辅助：

今天是开你妹妹的车吗？

今天是你妹妹的车吗？

今天是妹妹的车吗？"
"XMESS_0010","是啊，
我的车只能坐四个人。","XMESS_0010","机翻辅助：

是啊，
我的车只能坐四个人。

嗯，
因为我的车最多只能坐4个人。

嗯，
我的车只能坐4个人。"
"XMESS_0011","大家早安！","XMESS_0011","机翻辅助：

大家早安！

早上好！"
"XMESS_0012","咦，抚子呢？
她还没来吗？","XMESS_0012","机翻辅助：

咦，抚子呢？
她还没来吗？

咦，抚子呢？
还没来吗？

咦，抚子呢？
还不来吗？"
"XMESS_0013","各务原同学的话，
因为她看起来很困，
所以让她在我的车里睡了。","XMESS_0013","机翻辅助：

各务原同学的话，
因为她看起来很困，
所以让她在我的车里睡了。

如果是各务原同学的话，
因为看起来太困了，
所以让他在我的车里睡觉。

各务原同学因为太困了，就让他在我的车里睡了。"
"XMESS_0014","真的假的，
太不像话了。","XMESS_0014","机翻辅助：

真的假的，
太不像话了。

真的假的？
那太不像话了。

真的吗。
那可不行。"
"XMESS_0015","快起来——！
要出发了——！","XMESS_0015","机翻辅助：

快起来——！
要出发了——！

起来——！
出发时间到了——！

起来！
出发的时间到了！"
"XMESS_0016","呜咿咿咿咿咿！","XMESS_0016","机翻辅助：

呜咿咿咿咿咿！

哼！？

呵呵呵！？"
"XMESS_0017","那么，
我们朝山麓露营场出发！","XMESS_0017","机翻辅助：

那么，
我们朝山麓露营场出发！

那么向着山脚下的露营地出发吧——！


那就出发去山脚下的露营地——对！"
"XMESS_0018","（东西都带了吧……）","XMESS_0018","机翻辅助：

（东西都带了吧……）

（没有遗忘的东西……）

（没忘东西……）"
"XMESS_0019","（今天的目的是山麓露营场，
所以只要照平常从国道300号线开到139号线就行了吧。
）","XMESS_0019","机翻辅助：

（今天的目的是山麓露营场，
所以只要照平常从国道300号线开到139号线就行了吧。
）

（今天的目的地是山脚下的露营地，
和往常一样从国道300号线走139号线就可以了吗？
）

（今天的目的地是山麓露营地，
像往常一样从300号国道走139号国道就行了。
）"
"XMESS_0020","好，准备完毕。","XMESS_0020","机翻辅助：

好，准备完毕。"
"XMESS_0021","（天气很好，看来不用担心下雨。
）","XMESS_0021","机翻辅助：

（天气很好，看来不用担心下雨。
）

（好天气，好像不用担心下雨。
）

（好天气。
看来不用担心下雨了。）"
