"source","target","id","developer_comments"
"XMESS_0000","呼……","XMESS_0000","机翻辅助：

呼……

嗯……"
"XMESS_0001","（湖畔的营地果然很棒。
　既安静又让人平静……）","XMESS_0001","机翻辅助：

（湖畔的营地果然很棒。
　既安静又让人平静……）

（果然湖畔的露营很好啊。
　安静又安静……）

（还是湖畔露营好啊。
　安静而冷静……）"
"XMESS_0002","（布置完以后，就来慢慢看书吧。）","XMESS_0002","机翻辅助：

（布置完以后，就来慢慢看书吧。）

（做好准备后，慢慢看书）

（搭建完毕，就慢慢看书吧）"
"XMESS_0003","（今天阳光很温暖，
　应该不需要生火吧。）","XMESS_0003","机翻辅助：

（今天阳光很温暖，
　应该不需要生火吧。）

（今天阳光很暖和，
　不需要篝火吗？）"
"XMESS_0004","小凛！","XMESS_0004","机翻辅助：

小凛！

凛酱！

凛！"
"XMESS_0005","咦……？","XMESS_0005","机翻辅助：

咦……？

啊……？

诶……？"
"XMESS_0006","小凛！","XMESS_0006","机翻辅助：

小凛！

凛酱！

凛！"
"XMESS_0007","抚子？","XMESS_0007","机翻辅助：

抚子？"
"XMESS_0008","果然是小凛！","XMESS_0008","机翻辅助：

果然是小凛！

果然是凛酱啊！

果然是凛！"
"XMESS_0009","为什么，会在这里？","XMESS_0009","机翻辅助：

为什么，会在这里？

为什么会在这里？"
"XMESS_0010","我也是来露营的哦！","XMESS_0010","机翻辅助：

我也是来露营的哦！

我也是来露营的！"
"XMESS_0011","一个人？","XMESS_0011","机翻辅助：

一个人？"
"XMESS_0012","是啊。","XMESS_0012","机翻辅助：

是啊。"
"XMESS_0013","喂——！
小凛——抚子——！","XMESS_0013","机翻辅助：

喂——！
小凛——抚子——！

喂！
小玲奈，抚子！

喂！
抚子，抚子！"
"XMESS_0014","是小秋和葵！","XMESS_0014","机翻辅助：

是小秋和葵！

是阿秋和小葵！

亚希和葵！"
"XMESS_0015","抚子她们今天也要在这里露营吗？
","XMESS_0015","机翻辅助：

抚子她们今天也要在这里露营吗？


抚子她们今天也在这里露营吗？


抚子他们今天也在这里露营吗？"
"XMESS_0016","没错！","XMESS_0016","机翻辅助：

没错！

是啊！"
"XMESS_0017","没想到你们也来了。","XMESS_0017","机翻辅助：

没想到你们也来了。"
"XMESS_0018","我们今天也在这里露营哦。
","XMESS_0018","机翻辅助：

我们今天也在这里露营哦。


我们今天也在这里露营。"
"XMESS_0019","大家聚在一起是怎么了？","XMESS_0019","机翻辅助：

大家聚在一起是怎么了？

大家聚在一起怎么了？

大家都到齐了怎么了？"
"XMESS_0020","齐藤！？","XMESS_0020","机翻辅助：

齐藤！？"
"XMESS_0021","哇呼！","XMESS_0021","机翻辅助：

哇呼！

哇！

哇哦！"
"XMESS_0022","啊，竹轮也在～","XMESS_0022","机翻辅助：

啊，竹轮也在～

啊，还有竹轮。"
"XMESS_0023","难道大家今天也预定在这里露营吗？
","XMESS_0023","机翻辅助：

难道大家今天也预定在这里露营吗？


难道大家今天也打算在这里露营吗？


难道大家今天也打算在这里露营？"
"XMESS_0024","嗯！","XMESS_0024","机翻辅助：

嗯！"
