"source","target","id","developer_comments"
"XMESS_0000","我出门了！","XMESS_0000","机翻辅助：

我出门了！

我走了！

我来了！"
"XMESS_0001","慢走！
路上小心！","XMESS_0001","机翻辅助：

慢走！
路上小心！

走吧！
要小心哦！

去吧！
要小心哦～！"
"XMESS_0002","好～～！","XMESS_0002","机翻辅助：

好～～！

啊——！

好！"
"XMESS_0003","唉～
露营是很开心，但钱也差不多快用完了～","XMESS_0003","机翻辅助：

唉～
露营是很开心，但钱也差不多快用完了～

哈～
露营虽然很开心，不过也差不多该走了～

啊，露营虽然很开心，但也快到了。"
"XMESS_0004","哎呀，
怎么了","XMESS_0004","机翻辅助：

哎呀，
怎么了

这下该怎么办呢——


到底该怎么办呢——"
"XMESS_0005","呜～……","XMESS_0005","机翻辅助：

呜～……

嗯……

哼哼……"
"XMESS_0006","哎呀？","XMESS_0006","机翻辅助：

哎呀？

哦？

哟？"
"XMESS_0007","刚才好像有听到可爱的声音？","XMESS_0007","机翻辅助：

刚才好像有听到可爱的声音？

现在，不知从哪里传来了可爱的声音？

现在，从哪里传来了可爱的声音？"
"XMESS_0008","……","XMESS_0008","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0009","是……错觉吗？","XMESS_0009","机翻辅助：

是……错觉吗？

气的……原因？

气的……怪？"
"XMESS_0010","啊啊！
再这样下去会迟到的！","XMESS_0010","机翻辅助：

啊啊！
再这样下去会迟到的！

啊、啊！
这样做的话会迟到的！"
"XMESS_0011","快点、快点！","XMESS_0011","机翻辅助：

快点、快点！

快点，快点！"
