"source","target","id","developer_comments"
"XMESS_0000","（外面的风好像还很大）","XMESS_0000","机翻辅助：

（外面的风好像还很大）

（外面风好像还很大啊。）

（外面的风好像还很大。）"
"XMESS_0001","（就算睡袋里放了暖暖包，做好了万全的准备，还是觉得有点冷……）
　","XMESS_0001","机翻辅助：

（就算睡袋里放了暖暖包，做好了万全的准备，还是觉得有点冷……）
　

（即使是装了开罗的完全防备的睡袋也感觉有点冷……）
　

（即使是装了暖宝宝的完全设防的睡袋也会觉得有点冷……）"
"XMESS_0002","你醒着吗？","XMESS_0002","机翻辅助：

你醒着吗？

醒着？

起床了吗？"
"XMESS_0003","（嗯……是齐藤啊）","XMESS_0003","机翻辅助：

（嗯……是齐藤啊）

（嗯……齐藤吗？）"
"XMESS_0004","醒着哦。","XMESS_0004","机翻辅助：

醒着哦。

醒着呢

他醒了"
"XMESS_0005","今天的露营感觉怎么样？
","XMESS_0005","机翻辅助：

今天的露营感觉怎么样？


今天的露营是什么感觉？"
"XMESS_0006","星空和夜景超棒的","XMESS_0006","机翻辅助：

星空和夜景超棒的

星空和夜景

星空和夜景很美"
"XMESS_0007","真好（*´`）","XMESS_0007","机翻辅助：

真好（*´`）

好啊（*´埃“）

真好啊（*´エ｀）"
"XMESS_0008","之后把照片传给我哦","XMESS_0008","机翻辅助：

之后把照片传给我哦

待会儿把照片发给我。

以后再发照片吧"
"XMESS_0009","……","XMESS_0009","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0010","小凛，你有在听吗？
应该说，你醒着吗？","XMESS_0010","机翻辅助：

小凛，你有在听吗？
应该说，你醒着吗？

凛，你在听吗？
起床了吗？

凛，你在听吗？
应该说醒着吗？"
"XMESS_0011","呼……呼……","XMESS_0011","机翻辅助：

呼……呼……

嗯……嗯……

苏……、苏……"
"XMESS_0012","睡着了吗","XMESS_0012","机翻辅助：

睡着了吗"
"XMESS_0013","晚安，
凛的照片不要忘记哦","XMESS_0013","机翻辅助：

晚安，
凛的照片不要忘记哦

晚安，
别忘了凛的照片。

晚安，小凛，别忘了拍照片哦。"
"XMESS_0014","唔……嗯嗯……","XMESS_0014","机翻辅助：

唔……嗯嗯……

嗯……嗯……

吧……嗯……"
"XMESS_0015","呼……呼……","XMESS_0015","机翻辅助：

呼……呼……

嗯……嗯……

苏……、苏……"
