"source","target","id","developer_comments"
"XMESS_0000","泡温泉真舒服呢～","XMESS_0000","机翻辅助：

泡温泉真舒服呢～

温泉真舒服啊。

温泉心情很好呢。"
"XMESS_0001","景色也很棒！","XMESS_0001","机翻辅助：

景色也很棒！

景色也是最棒的！

景色也太美了！"
"XMESS_0002","下次来欣赏夜景吧。","XMESS_0002","机翻辅助：

下次来欣赏夜景吧。

下次来看夜景吧。

下次再来看夜景吧。"
"XMESS_0003","啊，是伴手礼卖场。","XMESS_0003","机翻辅助：

啊，是伴手礼卖场。

啊，是特产柜台。

啊，是土特产卖场。"
"XMESS_0004","哦～也有卖化妆品耶。","XMESS_0004","机翻辅助：

哦～也有卖化妆品耶。

嗯，化妆品也有卖。

哦，还有卖化妆品的。"
"XMESS_0005","还有卖红酒。","XMESS_0005","机翻辅助：

还有卖红酒。

还有葡萄酒呢。

还有红酒呢。"
"XMESS_0006","鸟羽老师，
车子里已经放了很多酒了，
你还打算买吗？","XMESS_0006","机翻辅助：

鸟羽老师，
车子里已经放了很多酒了，
你还打算买吗？

鸟羽老师，
车里放了各种各样的酒，
还打算买吗？

鸟羽老师，
车里有各种各样的酒，
还打算买吗？"
"XMESS_0007","是啊，要是喝不完，也可以在家里喝嘛……
","XMESS_0007","机翻辅助：

是啊，要是喝不完，也可以在家里喝嘛……


嗯，喝不完的话，在家里也喝……


嗯，如果喝不完的话，在家里也会喝的……"
"XMESS_0008","原来如此。
你现在还打算喝完啊。","XMESS_0008","机翻辅助：

原来如此。
你现在还打算喝完啊。

原来如此。
现在还打算喝完呢。"
"XMESS_0009","不愧是咕嘟姐。","XMESS_0009","机翻辅助：

不愧是咕嘟姐。

不愧是古比姐姐。"
"XMESS_0010","话说回来，我口渴了。
要喝点什么吗？","XMESS_0010","机翻辅助：

话说回来，我口渴了。
要喝点什么吗？

这下好渴啊。
喝点什么吗？

是啊，口渴了。
喝点什么？"
"XMESS_0011","这个嘛。
要买果汁吗？","XMESS_0011","机翻辅助：

这个嘛。
要买果汁吗？

小气鬼。
买果汁什么的？

是啊。
买果汁吗？"
"XMESS_0012","果汁是不错，
但胡萝卜冰好像也很好吃耶。","XMESS_0012","机翻辅助：

果汁是不错，
但胡萝卜冰好像也很好吃耶。

果汁很好，
胡萝卜冰淇淋也很好吃呢。

果汁也不错，
胡萝卜冰淇淋看起来也很好吃？"
"XMESS_0013","胡萝卜冰！","XMESS_0013","机翻辅助：

胡萝卜冰！

胡萝卜冰淇淋！？"
"XMESS_0014","犬子，
你要点吗？","XMESS_0014","机翻辅助：

犬子，
你要点吗？

犬子怎么办？
要不要试试？

怎么办。
试一下吗？"
"XMESS_0015","凡事都要挑战看看嘛。
就吃吃看吧。","XMESS_0015","机翻辅助：

凡事都要挑战看看嘛。
就吃吃看吧。

什么都要挑战一下啊。
不尝尝看吗。

什么都要挑战一下。
不尝尝看吗？"
"XMESS_0016","我开动了。","XMESS_0016","机翻辅助：

我开动了。"
"XMESS_0017","哦，有清楚的胡萝卜味，感觉会让人上瘾耶。”
","XMESS_0017","机翻辅助：

哦，有清楚的胡萝卜味，感觉会让人上瘾耶。”


啊，胡萝卜的味道也很好，总觉得有点上瘾的味道呢。


哦，胡萝卜的味道也很浓，总觉得是让人上瘾的味道。"
"XMESS_0018","原来这么甜啊。","XMESS_0018","机翻辅助：

原来这么甜啊。

这么甜啊。"
"XMESS_0019","这个还满好吃的嘛。","XMESS_0019","机翻辅助：

这个还满好吃的嘛。

这个还挺管用的。

这个很受欢迎啊。"
"XMESS_0020","要再买一个吗？","XMESS_0020","机翻辅助：

要再买一个吗？

再买一个？"
"XMESS_0021","那可不行。","XMESS_0021","机翻辅助：

那可不行。

那不可能。

那是不可能的。"
"XMESS_0022","欸嘿嘿嘿。","XMESS_0022","机翻辅助：

欸嘿嘿嘿。

嘿嘿。"
