"source","target","id","developer_comments"
"XCMNT_0017","“下午　图书室”","XCMNT_0017","机翻辅助：

“下午　图书室”

“下午图书室”"
"XMESS_0000","周末要跟大家一起露营啊，
真期待呢。","XMESS_0000","机翻辅助：

周末要跟大家一起露营啊，
真期待呢。

周末大家一起去露营吧。
好期待啊。

周末大家一起露营啊。
好期待啊。"
"XMESS_0001","竹轮也会一起去吧？","XMESS_0001","机翻辅助：

竹轮也会一起去吧？

竹轮也要带去吧？

要带竹轮去吧？"
"XMESS_0002","嗯，会带去哦。","XMESS_0002","机翻辅助：

嗯，会带去哦。

嗯，带我去吧。

嗯，我带你去。"
"XMESS_0003","但是，
吉娃娃怕冷，
结果到了晚上爸爸们会来接我。","XMESS_0003","机翻辅助：

但是，
吉娃娃怕冷，
结果到了晚上爸爸们会来接我。

不过，
吉娃娃怕冷，
到了晚上还是让爸爸他们来接。

不过吉娃娃怕冷，到了晚上还是得请爸爸他们来接它。"
"XMESS_0004","这也是没办法的事。","XMESS_0004","机翻辅助：

这也是没办法的事。

没办法啊。"
"XMESS_0005","话说回来，
这还真是不可思议的缘分呢。","XMESS_0005","机翻辅助：

话说回来，
这还真是不可思议的缘分呢。

话说回来，
真是不可思议的缘分啊。

即便如此，
真是不可思议的缘分啊。"
"XMESS_0006","在本栖湖凛救了抚子，是这一切的开端。
对吧？","XMESS_0006","机翻辅助：

在本栖湖凛救了抚子，是这一切的开端。
对吧？

在本栖湖凛帮助抚子的事，
是全部的开始吧。

凛在本栖湖救了抚子，
这就是一切的开始。"
"XMESS_0007","最近，
在一座山的深处","XMESS_0007","机翻辅助：

最近，
在一座山的深处

最近最近在深山里


在有千金千金的山上"
"XMESS_0008","“芝麻凛”
　和“抚子”
　两个女儿似乎在做某种运动。","XMESS_0008","机翻辅助：

“芝麻凛”
　和“抚子”
　两个女儿似乎在做某种运动。

听说有两个叫“芝麻凛”
　和“抚子”
　的女儿在露营。

“芝麻凛”
　和“抚子”
　两个女儿好像在泡芙"
"XMESS_0009","芝麻凛坐在椅子上读着书。
","XMESS_0009","机翻辅助：

芝麻凛坐在椅子上读着书。


芝麻凛在椅子上看书


芝麻凛坐在椅子上看书，"
"XMESS_0010","抚子被蛇咬了，横躺在地上。

","XMESS_0010","机翻辅助：

抚子被蛇咬了，横躺在地上。



抚子一边吃着寿司一边躺着



抚子一边吃着小酒馆一边躺着"
"XMESS_0011","过了一阵子太阳下山了于是她们烧热水
","XMESS_0011","机翻辅助：

过了一阵子太阳下山了于是她们烧热水


过了一会儿，太阳下山了，我烧了热水，


过了一会儿太阳也给我烧了热水"
"XMESS_0012","两人决定晚餐吃咖喱面
","XMESS_0012","机翻辅助：

两人决定晚餐吃咖喱面


两个人决定晚饭吃挂面


我们俩决定晚饭吃咖喱面。"
"XMESS_0013","芝麻凛只吃了一个普通的可丽饼。
","XMESS_0013","机翻辅助：

芝麻凛只吃了一个普通的可丽饼。


芝麻凛只吃了一个普通的挂面


芝麻凛只做了一份普通的拉面。"
"XMESS_0014","抚子长大后，吃掉好几碗BIG拉面。

","XMESS_0014","机翻辅助：

抚子长大后，吃掉好几碗BIG拉面。



个头大的抚子眼看着好几碗BIG咖喱面就吃光了



大的抚子看着几个BIG的脸就骄傲起来了"
"XMESS_0015","抚子变得越来越大","XMESS_0015","机翻辅助：

抚子变得越来越大

越来越大了"
"XMESS_0016","抚子长得太大了。
","XMESS_0016","机翻辅助：

抚子长得太大了。


变得太大的抚子


长得太大的抚子"
"XMESS_0017","就这样堆成了一座小山。
","XMESS_0017","机翻辅助：

就这样堆成了一座小山。


就这样变成了山


就这样变成了一座山。"
"XMESS_0018","完","XMESS_0018","机翻辅助：

完

结束"
"XMESS_0019","结果到底在讲什么啊？","XMESS_0019","机翻辅助：

结果到底在讲什么啊？

到底是什么话啊。

到底在说什么呢？"
"XMESS_0020","凡事过犹不及，
是这个意思吧。","XMESS_0020","机翻辅助：

凡事过犹不及，
是这个意思吧。

什么事情都做得太多是不好的。


什么事都做过头了不好。"
"XMESS_0021","咦？是这样吗？","XMESS_0021","机翻辅助：

咦？是这样吗？

诶？那样的话？

呃？是这样的话吗？"
"XMESS_0022","算了，这件事就先放一边……","XMESS_0022","机翻辅助：

算了，这件事就先放一边……

嗯，先不说这个故事……

好了，这个话题先放一边吧……"
"XMESS_0023","居然丢着不管。","XMESS_0023","机翻辅助：

居然丢着不管。

放着吗？

要留下吗。"
"XMESS_0024","难得，
下次露营想做圣诞节的事。","XMESS_0024","机翻辅助：

难得，
下次露营想做圣诞节的事。

好不容易来了，
下次的露营想做圣诞节的事。

机会难得，下次露营时，我想做些有圣诞节气氛的事情。"
"XMESS_0025","啊，这么说来，刚才好像有聊到这件事。
","XMESS_0025","机翻辅助：

啊，这么说来，刚才好像有聊到这件事。


啊，这么说来，刚才说了那样的话。


啊，对了，刚才好像是这么说的。"
"XMESS_0026","我对这方面不太了解，
就交给你们了。","XMESS_0026","机翻辅助：

我对这方面不太了解，
就交给你们了。

我不太擅长这种事，
所以就交给大家了。

我有点生疏，
交给大家吧。"
"XMESS_0027","可是因为有凛在，我觉得也有地方是她可以好好露营的。

","XMESS_0027","机翻辅助：

可是因为有凛在，我觉得也有地方是她可以好好露营的。



但是因为有凛在，所以我觉得有些地方是可以好好露营的。



但是因为凛在，所以我觉得是可以好好露营的地方。"
"XMESS_0028","所以，
即使没有理想，
凛也挺起胸膛参加露营就好了。","XMESS_0028","机翻辅助：

所以，
即使没有理想，
凛也挺起胸膛参加露营就好了。

所以，
即使没有创意，
凛也应该挺起胸膛参加夏令营。

所以，就算没有好点子，凛只要挺起胸膛参加露营就好。
对吧？"
"XMESS_0029","难道说，
她是在鼓励我吗？","XMESS_0029","机翻辅助：

难道说，
她是在鼓励我吗？

难道说这是在鼓励我吗？


难道是在鼓励我吗？"
"XMESS_0030","那么，结果会是如何呢？","XMESS_0030","机翻辅助：

那么，结果会是如何呢？

这个嘛，怎么样？

那么，怎么样呢？"
"XMESS_0031","我说你啊……","XMESS_0031","机翻辅助：

我说你啊……

那个啊……

那个……"
"XMESS_0032","啊哈哈，
当天也请以露营前辈的身份多多关照我们哦！","XMESS_0032","机翻辅助：

啊哈哈，
当天也请以露营前辈的身份多多关照我们哦！

哈哈，
当天也作为露营的前辈请多关照我们哦！

啊哈哈，
当天作为露营的前辈也请多关照我们哦！"
"XMESS_0033","是没差啦……
但你可别太期待哦。","XMESS_0033","机翻辅助：

是没差啦……
但你可别太期待哦。

也无所谓……
别那么期待。

没关系……
别指望了。"
