"source","target","id","developer_comments"
"XMESS_0000","……","XMESS_0000","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0001","（太阳已经下山了吗。
　埋头读书，完全没注意到呢）","XMESS_0001","机翻辅助：

（太阳已经下山了吗。
　埋头读书，完全没注意到呢）

（太阳已经偏西了吗？
　埋头读书没注意到。）

（太阳已经西斜了吗？
　埋头读书，没注意到。）"
"XMESS_0002","（火势变弱了。
　加点柴吧……）","XMESS_0002","机翻辅助：

（火势变弱了。
　加点柴吧……）

（火势正在减弱。
　添柴……）

（火势减弱，
　加柴吧……）"
"XMESS_0003","这样就好了。","XMESS_0003","机翻辅助：

这样就好了。"
"XMESS_0004","（富士山染红了呢）","XMESS_0004","机翻辅助：

（富士山染红了呢）

（富士山染上了红色。）

（富士山被染成了红色。）"
"XMESS_0005","（用手机拍下来……）","XMESS_0005","机翻辅助：

（用手机拍下来……）

（用手机拍……）

（用手机拍照……）"
"XMESS_0006","（发送……）","XMESS_0006","机翻辅助：

（发送……）

（发信……）"
"XMESS_0007","傍晚时分的富士山也很美吧？
","XMESS_0007","机翻辅助：

傍晚时分的富士山也很美吧？


傍晚时分的富士山也不错吧？


黄昏时分的富士山也不错吧？"
"XMESS_0008","好了，太阳差不多要下山了。","XMESS_0008","机翻辅助：

好了，太阳差不多要下山了。

话说，太阳快落山了。

那么，太阳差不多要落了。"
"XMESS_0009","（今天的晚饭是意大利面）。","XMESS_0009","机翻辅助：

（今天的晚饭是意大利面）。

（今天的晚饭是意大利面）

（今天晚饭吃意大利面。）"
"XMESS_0010","（把切好的食材和橄榄油，
　还有蒜末一起炒……）","XMESS_0010","机翻辅助：

（把切好的食材和橄榄油，
　还有蒜末一起炒……）

（将切好的食材用橄榄油和大蒜泥炒……）
　

（用橄榄油和蒜泥炒切好的食材……）"
"XMESS_0011","（变软了呢。差不多了吧）","XMESS_0011","机翻辅助：

（变软了呢。差不多了吧）

（变安静了。原来是这样。）

（真是变软了，原来是这样啊。）"
"XMESS_0012","（然后加水……）","XMESS_0012","机翻辅助：

（然后加水……）

（往那里加水……）

（再加水……）"
"XMESS_0013","（这样应该可以了）","XMESS_0013","机翻辅助：

（这样应该可以了）

（这样就可以了吗？）

（这样就够了吗？）"
"XMESS_0014","（将细意面对折投入，
　继续加热）","XMESS_0014","机翻辅助：

（将细意面对折投入，
　继续加热）

（将细意大利面对折后放入，
　再加热）

（把细面条对折，然后下锅，继续加热）"
"XMESS_0015","（水分变少了。差不多了吧……）","XMESS_0015","机翻辅助：

（水分变少了。差不多了吧……）

（水分减少了。差不多了吧……）"
"XMESS_0016","（加进一颗清汤块和沾面酱，
　再用盐和黑胡椒调味，
　最后撒上海苔丝就完成了。）","XMESS_0016","机翻辅助：

（加进一颗清汤块和沾面酱，
　再用盐和黑胡椒调味，
　最后撒上海苔丝就完成了。）

（加入1个清汤和面汤，
　用盐和黑胡椒调味后，
　再加上切好的海苔就完成了）

（加入1个清汤和面酱，
　用盐和黑胡椒调味后，
　加上海苔丝就完成了）"
"XMESS_0017","那么，我开动了。","XMESS_0017","机翻辅助：

那么，我开动了。

那我就不客气了。"
"XMESS_0018","呼～～呼～～","XMESS_0018","机翻辅助：

呼～～呼～～

呼、呼。

嗯、嗯。"
"XMESS_0019","……","XMESS_0019","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0020","嗯，可以！","XMESS_0020","机翻辅助：

嗯，可以！

嗯，行！"
"XMESS_0021","（沾面酱真是伟大，
　不管加什么都能一口气变成日式风味。）","XMESS_0021","机翻辅助：

（沾面酱真是伟大，
　不管加什么都能一口气变成日式风味。）

（面汤真伟大，
　什么都能一下子变成和风的味道。）

（面子真伟大啊。
　什么都能一下子变成和风味。）"
"XMESS_0022","呼……吐出的气都变白了。","XMESS_0022","机翻辅助：

呼……吐出的气都变白了。

啊……呼吸一片空白。

哈……呼吸一片空白。"
"XMESS_0023","（突然变冷了呢。）","XMESS_0023","机翻辅助：

（突然变冷了呢。）

（冷得真厉害。）

（天气一下子冷下来了。）"
"XMESS_0024","（拿出毛毯吧。）","XMESS_0024","机翻辅助：

（拿出毛毯吧。）

（拿出毛毯）

（快把毛毯拿出来了）"
"XMESS_0025","呼……好温暖。","XMESS_0025","机翻辅助：

呼……好温暖。

呼……好暖和。

嗯……好温暖。"
"XMESS_0026","小凛！
谢谢你的富士山照片！","XMESS_0026","机翻辅助：

小凛！
谢谢你的富士山照片！

凛酱！
谢谢富士山的照片！

凛！
谢谢富士山的照片！"
"XMESS_0027","抚子啊……","XMESS_0027","机翻辅助：

抚子啊……

抚子吗……"
"XMESS_0028","黄昏时分的富士山也很漂亮吧。
","XMESS_0028","机翻辅助：

黄昏时分的富士山也很漂亮吧。


傍晚时的富士山也很美吧


黄昏时的富士山也很美吧"
"XMESS_0029","嗯！（＞ω＜）ﾉｼ","XMESS_0029","机翻辅助：

嗯！（＞ω＜）ﾉｼ

嗯！（＞ω＜）诺西

嗯！（> ω <）的诗"
"XMESS_0030","我再拍到好照片就传给你。
","XMESS_0030","机翻辅助：

我再拍到好照片就传给你。


如果再拍到好照片就发给你


再拍张好照片我就发给你"
"XMESS_0031","谢谢～！
好好享受露营吧～！","XMESS_0031","机翻辅助：

谢谢～！
好好享受露营吧～！

谢谢！
露营快乐哟！

谢谢！
好好享受露营哦～！"
"XMESS_0032","好","XMESS_0032","机翻辅助：

好

嗯

吧！！"
"XMESS_0033","（这一带的露营场，
　不管哪里都能看到富士山……）","XMESS_0033","机翻辅助：

（这一带的露营场，
　不管哪里都能看到富士山……）

（这附近的露营地，
　哪里都能看到富士山……）

（这附近的露营地，
　到处都能看到富士山……）"
"XMESS_0034","（这里风景好，空间也够大，抚子应该也会喜欢。）
　","XMESS_0034","机翻辅助：

（这里风景好，空间也够大，抚子应该也会喜欢。）
　

（这里景致绝佳，面积也大，抚子应该也很喜欢。）
　

（这里风景绝佳，又宽敞，抚子好像也很喜欢。）"
"XMESS_0035","这次是谁？","XMESS_0035","机翻辅助：

这次是谁？"
"XMESS_0036","小凛，
你们正在露营吧？","XMESS_0036","机翻辅助：

小凛，
你们正在露营吧？

凛，
现在是露营中吧？

凛，
你现在在露营吧？"
"XMESS_0037","我也想和小凛一起露营～
","XMESS_0037","机翻辅助：

我也想和小凛一起露营～


我也想和凛一起露营啊～"
"XMESS_0038","……","XMESS_0038","机翻辅助：

……

‥‥‥‥。

。"
"XMESS_0039","还以为是谁呢……","XMESS_0039","机翻辅助：

还以为是谁呢……

一想到是谁……

我还以为是谁……"
"XMESS_0040","是大垣吧。","XMESS_0040","机翻辅助：

是大垣吧。

是大垣吧"
"XMESS_0041","呵呵呵，
被发现啦（*￣ｕ￣）。","XMESS_0041","机翻辅助：

呵呵呵，
被发现啦（*￣ｕ￣）。

咳咳，
露怯了吗（*￣u￣）

被发现了吗（*￣u￣）"
"XMESS_0042","早就被发现了。","XMESS_0042","机翻辅助：

早就被发现了。

我被发现了

我穿帮了"
"XMESS_0043","芝麻凛现在所在的地方，
是朝雾高原露营场对吧？","XMESS_0043","机翻辅助：

芝麻凛现在所在的地方，
是朝雾高原露营场对吧？

芝麻凛现在在的地方，
是朝雾高原露营地吧？

芝麻凛现在所在的是朝雾高原露营地吧？"
"XMESS_0044","那里怎么样？","XMESS_0044","机翻辅助：

那里怎么样？"
"XMESS_0045","风景又好又宽敞，
真是太棒了","XMESS_0045","机翻辅助：

风景又好又宽敞，
真是太棒了

视野绝佳，空间又够宽敞，超棒的。


景色又好又宽敞真是太棒了"
"XMESS_0046","不过很冷就是了。","XMESS_0046","机翻辅助：

不过很冷就是了。

虽然很冷啊

虽然很冷"
